budget_cogs,budget_net_sales,budget_opex,budget_trade_spend,budget_units,channel_id,month,sku_id,version
3950448,8230101,0,205753,264,GT,2024-05-01,SKU013,FY_BASE
3118034,6495904,0,162398,230,EC,2024-05-01,SKU013,FY_BASE
4118733,8580694,0,214517,284,CV,2024-05-01,SKU013,FY_BASE
4018973,8372861,0,209322,271,FS,2024-05-01,SKU013,FY_BASE
4570887,9051261,0,226282,264,MT,2024-05-01,SKU014,FY_BASE
3737008,7400016,0,185000,211,GT,2024-05-01,SKU014,FY_BASE
3632835,7193733,0,179843,227,EC,2024-05-01,SKU014,FY_BASE
4216684,8349869,0,208747,246,CV,2024-05-01,SKU014,FY_BASE
4655552,9218915,0,230473,266,FS,2024-05-01,SKU014,FY_BASE
5173440,9761208,0,244030,256,MT,2024-05-01,SKU015,FY_BASE
6342470,11966925,0,299173,308,GT,2024-05-01,SKU015,FY_BASE
5463350,10308207,0,257705,293,EC,2024-05-01,SKU015,FY_BASE
3755529,7085904,0,177148,188,CV,2024-05-01,SKU015,FY_BASE
4991941,9418756,0,235469,245,FS,2024-05-01,SKU015,FY_BASE
3855215,8965616,0,224140,214,MT,2024-05-01,SKU016,FY_BASE
4071010,9467464,0,236687,222,GT,2024-05-01,SKU016,FY_BASE
3944501,9173259,0,229331,237,EC,2024-05-01,SKU016,FY_BASE
4787258,11133158,0,278329,269,CV,2024-05-01,SKU016,FY_BASE
4697616,10924688,0,273117,258,FS,2024-05-01,SKU016,FY_BASE
3486719,7662920,0,191573,168,MT,2024-05-01,SKU017,FY_BASE
2491817,5476380,0,136910,118,GT,2024-05-01,SKU017,FY_BASE
2294389,5042482,0,126062,120,EC,2024-05-01,SKU017,FY_BASE
2932677,6445278,0,161132,143,CV,2024-05-01,SKU017,FY_BASE
2157978,4742686,0,118567,103,FS,2024-05-01,SKU017,FY_BASE
2836543,5909464,0,147737,120,MT,2024-05-01,SKU018,FY_BASE
2819737,5874453,0,146861,117,GT,2024-05-01,SKU018,FY_BASE
3102298,6463120,0,161578,142,EC,2024-05-01,SKU018,FY_BASE
3496240,7283833,0,182096,149,CV,2024-05-01,SKU018,FY_BASE
3519949,7333228,0,183331,147,FS,2024-05-01,SKU018,FY_BASE
1587746,3144051,0,78601,163,MT,2024-05-01,SKU019,FY_BASE
1474584,2919969,0,72999,148,GT,2024-05-01,SKU019,FY_BASE
1343392,2660183,0,66505,149,EC,2024-05-01,SKU019,FY_BASE
1743437,3452350,0,86309,181,CV,2024-05-01,SKU019,FY_BASE
1407707,2787538,0,69688,143,FS,2024-05-01,SKU019,FY_BASE
1592287,3004315,0,75108,130,MT,2024-05-01,SKU020,FY_BASE
1835393,3463005,0,86575,147,GT,2024-05-01,SKU020,FY_BASE
1755200,3311698,0,82792,155,EC,2024-05-01,SKU020,FY_BASE
1791625,3380425,0,84511,148,CV,2024-05-01,SKU020,FY_BASE
1855495,3500934,0,87523,150,FS,2024-05-01,SKU020,FY_BASE
1635414,3803288,0,95082,142,MT,2024-05-01,SKU021,FY_BASE
1385202,3221400,0,80535,118,GT,2024-05-01,SKU021,FY_BASE
2036247,4735458,0,118386,191,EC,2024-05-01,SKU021,FY_BASE
1654251,3847095,0,96177,145,CV,2024-05-01,SKU021,FY_BASE
1640297,3814645,0,95366,141,FS,2024-05-01,SKU021,FY_BASE
2352796,5170781,0,129270,169,MT,2024-05-01,SKU022,FY_BASE
2088756,4590495,0,114762,147,GT,2024-05-01,SKU022,FY_BASE
2159452,4745866,0,118647,168,EC,2024-05-01,SKU022,FY_BASE
2357080,5180196,0,129505,171,CV,2024-05-01,SKU022,FY_BASE
2702299,5938889,0,148472,192,FS,2024-05-01,SKU022,FY_BASE
3063726,6382762,0,159569,186,MT,2024-05-01,SKU023,FY_BASE
3233917,6737328,0,168433,192,GT,2024-05-01,SKU023,FY_BASE
2685660,5595126,0,139878,176,EC,2024-05-01,SKU023,FY_BASE
3031644,6315926,0,157898,186,CV,2024-05-01,SKU023,FY_BASE
3270711,6813981,0,170350,196,FS,2024-05-01,SKU023,FY_BASE
3313302,6560812,0,164020,172,MT,2024-05-01,SKU024,FY_BASE
3052672,6044727,0,151118,155,GT,2024-05-01,SKU024,FY_BASE
3004058,5948464,0,148712,169,EC,2024-05-01,SKU024,FY_BASE
3238625,6412940,0,160324,170,CV,2024-05-01,SKU024,FY_BASE
3511313,6952902,0,173823,181,FS,2024-05-01,SKU024,FY_BASE
4705191,8877718,0,221943,212,MT,2024-05-01,SKU025,FY_BASE
4827509,9108508,0,227713,213,GT,2024-05-01,SKU025,FY_BASE
4453089,8402055,0,210051,217,EC,2024-05-01,SKU025,FY_BASE
4402381,8306380,0,207660,201,CV,2024-05-01,SKU025,FY_BASE
4260184,8038083,0,200952,190,FS,2024-05-01,SKU025,FY_BASE
4098225,9530756,0,238269,209,MT,2024-05-01,SKU026,FY_BASE
3637392,8459052,0,211476,182,GT,2024-05-01,SKU026,FY_BASE
3575739,8315672,0,207892,197,EC,2024-05-01,SKU026,FY_BASE
3770014,8767474,0,219187,194,CV,2024-05-01,SKU026,FY_BASE
3787373,8807844,0,220196,191,FS,2024-05-01,SKU026,FY_BASE
4787961,10522992,0,263075,213,MT,2024-05-01,SKU027,FY_BASE
4286234,9420294,0,235507,187,GT,2024-05-01,SKU027,FY_BASE
3920959,8617493,0,215437,189,EC,2024-05-01,SKU027,FY_BASE
4060993,8925260,0,223132,183,CV,2024-05-01,SKU027,FY_BASE
3956276,8695113,0,217378,174,FS,2024-05-01,SKU027,FY_BASE
1158634,2413820,0,60346,125,MT,2024-05-01,SKU028,FY_BASE
1759437,3665493,0,91637,186,GT,2024-05-01,SKU028,FY_BASE
2095175,4364947,0,109124,245,EC,2024-05-01,SKU028,FY_BASE
1869086,3893929,0,97348,204,CV,2024-05-01,SKU028,FY_BASE
2056219,4283789,0,107095,219,FS,2024-05-01,SKU028,FY_BASE
2838724,5620977,0,140524,244,MT,2024-05-01,SKU029,FY_BASE
2161138,4279284,0,106982,182,GT,2024-05-01,SKU029,FY_BASE
2949449,5840225,0,146006,274,EC,2024-05-01,SKU029,FY_BASE
2082534,4123640,0,103091,181,CV,2024-05-01,SKU029,FY_BASE
2448073,4847446,0,121186,208,FS,2024-05-01,SKU029,FY_BASE
2493548,4704808,0,117620,175,MT,2024-05-01,SKU030,FY_BASE
3811031,7190625,0,179766,262,GT,2024-05-01,SKU030,FY_BASE
3006235,5672142,0,141804,229,EC,2024-05-01,SKU030,FY_BASE
3191416,6021540,0,150538,227,CV,2024-05-01,SKU030,FY_BASE
3319310,6262850,0,156571,231,FS,2024-05-01,SKU030,FY_BASE
2720602,6326981,0,158175,207,MT,2024-05-01,SKU031,FY_BASE
4131118,9607251,0,240181,308,GT,2024-05-01,SKU031,FY_BASE
2640185,6139964,0,153499,217,EC,2024-05-01,SKU031,FY_BASE
3088414,7182359,0,179559,237,CV,2024-05-01,SKU031,FY_BASE
2916547,6782667,0,169567,219,FS,2024-05-01,SKU031,FY_BASE
4003470,8798835,0,219971,256,MT,2024-05-01,SKU032,FY_BASE
3383759,7436832,0,185921,212,GT,2024-05-01,SKU032,FY_BASE
3727753,8192863,0,204822,258,EC,2024-05-01,SKU032,FY_BASE
4107672,9027850,0,225696,266,CV,2024-05-01,SKU032,FY_BASE
3829858,8417270,0,210432,243,FS,2024-05-01,SKU032,FY_BASE
4685380,9761208,0,244030,256,MT,2024-05-01,SKU033,FY_BASE
4685481,9761418,0,244035,251,GT,2024-05-01,SKU033,FY_BASE
4149885,8645593,0,216140,246,EC,2024-05-01,SKU033,FY_BASE
4332297,9025619,0,225640,239,CV,2024-05-01,SKU033,FY_BASE
3919497,8165618,0,204140,212,FS,2024-05-01,SKU033,FY_BASE
2818676,5581536,0,139538,133,MT,2024-05-01,SKU034,FY_BASE
3149614,6236860,0,155922,146,GT,2024-05-01,SKU034,FY_BASE
2439234,4830167,0,120754,125,EC,2024-05-01,SKU034,FY_BASE
2569542,5088201,0,127205,123,CV,2024-05-01,SKU034,FY_BASE
2758484,5462344,0,136559,129,FS,2024-05-01,SKU034,FY_BASE
3375996,6369803,0,159245,140,MT,2024-05-01,SKU035,FY_BASE
3135717,5916447,0,147911,127,GT,2024-05-01,SKU035,FY_BASE
2836617,5352108,0,133803,127,EC,2024-05-01,SKU035,FY_BASE
3692291,6966587,0,174165,154,CV,2024-05-01,SKU035,FY_BASE
3385697,6388107,0,159703,139,FS,2024-05-01,SKU035,FY_BASE
2719390,6324163,0,158104,128,MT,2024-05-01,SKU036,FY_BASE
3094937,7197528,0,179938,143,GT,2024-05-01,SKU036,FY_BASE
2326244,5409870,0,135247,119,EC,2024-05-01,SKU036,FY_BASE
2338008,5437228,0,135931,111,CV,2024-05-01,SKU036,FY_BASE
3130765,7280848,0,182021,146,FS,2024-05-01,SKU036,FY_BASE
1094341,2544980,0,63624,148,MT,2024-06-01,SKU001,FY_BASE
1172726,2727270,0,68182,155,GT,2024-06-01,SKU001,FY_BASE
1039362,2417121,0,60428,152,EC,2024-06-01,SKU001,FY_BASE
1029122,2393307,0,59833,141,CV,2024-06-01,SKU001,FY_BASE
839154,1951520,0,48788,112,FS,2024-06-01,SKU001,FY_BASE
1432099,3147632,0,78691,153,MT,2024-06-01,SKU002,FY_BASE
1452076,3191540,0,79788,152,GT,2024-06-01,SKU002,FY_BASE
878734,1931382,0,48285,102,EC,2024-06-01,SKU002,FY_BASE
1494753,3285340,0,82134,162,CV,2024-06-01,SKU002,FY_BASE
1377714,3028098,0,75702,146,FS,2024-06-01,SKU002,FY_BASE
2021544,4211550,0,105289,176,MT,2024-06-01,SKU003,FY_BASE
1695330,3531938,0,88298,145,GT,2024-06-01,SKU003,FY_BASE
1600301,3333960,0,83349,151,EC,2024-06-01,SKU003,FY_BASE
1762236,3671325,0,91783,155,CV,2024-06-01,SKU003,FY_BASE
2188620,4559625,0,113991,189,FS,2024-06-01,SKU003,FY_BASE
2294621,4543961,0,113599,167,MT,2024-06-01,SKU004,FY_BASE
2092201,4143116,0,103578,149,GT,2024-06-01,SKU004,FY_BASE
2159206,4275804,0,106895,170,EC,2024-06-01,SKU004,FY_BASE
2042106,4043914,0,101098,150,CV,2024-06-01,SKU004,FY_BASE
2129073,4216133,0,105403,153,FS,2024-06-01,SKU004,FY_BASE
2874122,5422872,0,135572,177,MT,2024-06-01,SKU005,FY_BASE
2396066,4520880,0,113022,145,GT,2024-06-01,SKU005,FY_BASE
2434532,4593456,0,114836,163,EC,2024-06-01,SKU005,FY_BASE
3012312,5683608,0,142090,188,CV,2024-06-01,SKU005,FY_BASE
3265097,6160560,0,154014,200,FS,2024-06-01,SKU005,FY_BASE
2540959,5909206,0,147730,174,MT,2024-06-01,SKU006,FY_BASE
2406642,5596841,0,139921,162,GT,2024-06-01,SKU006,FY_BASE
2502234,5819149,0,145479,186,EC,2024-06-01,SKU006,FY_BASE
2287152,5318957,0,132974,159,CV,2024-06-01,SKU006,FY_BASE
2691303,6258845,0,156471,183,FS,2024-06-01,SKU006,FY_BASE
3540966,7782343,0,194559,209,MT,2024-06-01,SKU007,FY_BASE
3524290,7745692,0,193642,204,GT,2024-06-01,SKU007,FY_BASE
2465047,5417685,0,135442,158,EC,2024-06-01,SKU007,FY_BASE
2975664,6539920,0,163498,177,CV,2024-06-01,SKU007,FY_BASE
3488144,7666250,0,191656,204,FS,2024-06-01,SKU007,FY_BASE
3457081,7202252,0,180056,177,MT,2024-06-01,SKU008,FY_BASE
3988939,8310290,0,207757,201,GT,2024-06-01,SKU008,FY_BASE
3306177,6887869,0,172197,184,EC,2024-06-01,SKU008,FY_BASE
4068622,8476296,0,211907,211,CV,2024-06-01,SKU008,FY_BASE
3245237,6760911,0,169023,165,FS,2024-06-01,SKU008,FY_BASE
4845128,9594312,0,239858,218,MT,2024-06-01,SKU009,FY_BASE
5469794,10831275,0,270782,242,GT,2024-06-01,SKU009,FY_BASE
4496280,8903525,0,222588,219,EC,2024-06-01,SKU009,FY_BASE
4679143,9265630,0,231641,213,CV,2024-06-01,SKU009,FY_BASE
4495719,8902414,0,222560,201,FS,2024-06-01,SKU009,FY_BASE
2200234,4151385,0,103785,242,MT,2024-06-01,SKU010,FY_BASE
1963082,3703928,0,92598,211,GT,2024-06-01,SKU010,FY_BASE
1899524,3584007,0,89600,226,EC,2024-06-01,SKU010,FY_BASE
1978407,3732844,0,93321,219,CV,2024-06-01,SKU010,FY_BASE
1942947,3665938,0,91648,211,FS,2024-06-01,SKU010,FY_BASE
1909707,4441180,0,111030,216,MT,2024-06-01,SKU011,FY_BASE
1864520,4336093,0,108402,207,GT,2024-06-01,SKU011,FY_BASE
1789415,4161430,0,104036,219,EC,2024-06-01,SKU011,FY_BASE
2100697,4885342,0,122134,240,CV,2024-06-01,SKU011,FY_BASE
1817294,4226266,0,105657,204,FS,2024-06-01,SKU011,FY_BASE
2817351,6191981,0,154800,259,MT,2024-06-01,SKU012,FY_BASE
2422192,5323500,0,133088,218,GT,2024-06-01,SKU012,FY_BASE
2486115,5463990,0,136600,248,EC,2024-06-01,SKU012,FY_BASE
2550826,5606212,0,140155,237,CV,2024-06-01,SKU012,FY_BASE
2293618,5040919,0,126023,209,FS,2024-06-01,SKU012,FY_BASE
4019263,8373464,0,209337,308,MT,2024-06-01,SKU013,FY_BASE
3487220,7265042,0,181626,261,GT,2024-06-01,SKU013,FY_BASE
2951888,6149767,0,153744,245,EC,2024-06-01,SKU013,FY_BASE
3434217,7154619,0,178865,266,CV,2024-06-01,SKU013,FY_BASE
3617789,7537061,0,188427,274,FS,2024-06-01,SKU013,FY_BASE
3743226,7412328,0,185308,243,MT,2024-06-01,SKU014,FY_BASE
3639636,7207200,0,180180,231,GT,2024-06-01,SKU014,FY_BASE
3576821,7082813,0,177070,251,EC,2024-06-01,SKU014,FY_BASE
3816273,7556976,0,188924,250,CV,2024-06-01,SKU014,FY_BASE
3356695,6646920,0,166173,215,FS,2024-06-01,SKU014,FY_BASE
4848752,9148589,0,228715,270,MT,2024-06-01,SKU015,FY_BASE
4237609,7995488,0,199887,231,GT,2024-06-01,SKU015,FY_BASE
4094774,7725989,0,193150,247,EC,2024-06-01,SKU015,FY_BASE
4984672,9405042,0,235126,280,CV,2024-06-01,SKU015,FY_BASE
4346660,8201246,0,205031,239,FS,2024-06-01,SKU015,FY_BASE
4220846,9815920,0,245398,264,MT,2024-06-01,SKU016,FY_BASE
4120389,9582300,0,239558,252,GT,2024-06-01,SKU016,FY_BASE
4006920,9318418,0,232960,271,EC,2024-06-01,SKU016,FY_BASE
4642569,10796672,0,269917,293,CV,2024-06-01,SKU016,FY_BASE
4485941,10432422,0,260811,277,FS,2024-06-01,SKU016,FY_BASE
2462680,5412343,0,135309,133,MT,2024-06-01,SKU017,FY_BASE
2375673,5221125,0,130528,126,GT,2024-06-01,SKU017,FY_BASE
1826710,4014644,0,100366,107,EC,2024-06-01,SKU017,FY_BASE
2859032,6283424,0,157086,156,CV,2024-06-01,SKU017,FY_BASE
2704003,5942711,0,148568,145,FS,2024-06-01,SKU017,FY_BASE
3298967,6872848,0,171821,156,MT,2024-06-01,SKU018,FY_BASE
3142012,6545858,0,163646,146,GT,2024-06-01,SKU018,FY_BASE
2903657,6049285,0,151232,149,EC,2024-06-01,SKU018,FY_BASE
3242514,6755238,0,168881,155,CV,2024-06-01,SKU018,FY_BASE
2550472,5313483,0,132837,120,FS,2024-06-01,SKU018,FY_BASE
1139375,2256188,0,56405,131,MT,2024-06-01,SKU019,FY_BASE
1135318,2248155,0,56204,128,GT,2024-06-01,SKU019,FY_BASE
917589,1817008,0,45425,114,EC,2024-06-01,SKU019,FY_BASE
1307835,2589772,0,64744,152,CV,2024-06-01,SKU019,FY_BASE
1556565,3082306,0,77058,177,FS,2024-06-01,SKU019,FY_BASE
1611113,3039836,0,75996,148,MT,2024-06-01,SKU020,FY_BASE
1621523,3059477,0,76487,146,GT,2024-06-01,SKU020,FY_BASE
1540725,2907028,0,72676,153,EC,2024-06-01,SKU020,FY_BASE
1560323,2944006,0,73600,145,CV,2024-06-01,SKU020,FY_BASE
1778082,3354871,0,83872,162,FS,2024-06-01,SKU020,FY_BASE
1670832,3885656,0,97141,163,MT,2024-06-01,SKU021,FY_BASE
1716829,3992625,0,99816,164,GT,2024-06-01,SKU021,FY_BASE
1373869,3195045,0,79876,145,EC,2024-06-01,SKU021,FY_BASE
1834670,4266675,0,106667,181,CV,2024-06-01,SKU021,FY_BASE
1764575,4103662,0,102592,170,FS,2024-06-01,SKU021,FY_BASE
1989561,4372492,0,109312,161,MT,2024-06-01,SKU022,FY_BASE
1991398,4376531,0,109413,158,GT,2024-06-01,SKU022,FY_BASE
2425952,5331558,0,133289,212,EC,2024-06-01,SKU022,FY_BASE
2702174,5938616,0,148465,220,CV,2024-06-01,SKU022,FY_BASE
2154931,4735930,0,118398,172,FS,2024-06-01,SKU022,FY_BASE
3203666,6674304,0,166858,218,MT,2024-06-01,SKU023,FY_BASE
3144960,6552000,0,163800,210,GT,2024-06-01,SKU023,FY_BASE
1863461,3882211,0,97055,138,EC,2024-06-01,SKU023,FY_BASE
2697650,5620104,0,140503,186,CV,2024-06-01,SKU023,FY_BASE
2848124,5933592,0,148340,192,FS,2024-06-01,SKU023,FY_BASE
2930300,5802413,0,145060,171,MT,2024-06-01,SKU024,FY_BASE
3230267,6396390,0,159910,185,GT,2024-06-01,SKU024,FY_BASE
3237608,6410927,0,160273,205,EC,2024-06-01,SKU024,FY_BASE
3237608,6410927,0,160273,191,CV,2024-06-01,SKU024,FY_BASE
2906487,5755260,0,143882,168,FS,2024-06-01,SKU024,FY_BASE
4891535,9229311,0,230733,248,MT,2024-06-01,SKU025,FY_BASE
4147539,7825545,0,195639,206,GT,2024-06-01,SKU025,FY_BASE
3637073,6862401,0,171560,200,EC,2024-06-01,SKU025,FY_BASE
3650746,6888200,0,172205,187,CV,2024-06-01,SKU025,FY_BASE
3707066,6994465,0,174862,186,FS,2024-06-01,SKU025,FY_BASE
3591750,8352908,0,208823,206,MT,2024-06-01,SKU026,FY_BASE
3255371,7570631,0,189266,183,GT,2024-06-01,SKU026,FY_BASE
3571065,8304802,0,207620,222,EC,2024-06-01,SKU026,FY_BASE
3499740,8138931,0,203473,203,CV,2024-06-01,SKU026,FY_BASE
3314569,7708299,0,192707,188,FS,2024-06-01,SKU026,FY_BASE
4134549,9086920,0,227173,207,MT,2024-06-01,SKU027,FY_BASE
4735386,10407442,0,260186,232,GT,2024-06-01,SKU027,FY_BASE
3682822,8094114,0,202353,200,EC,2024-06-01,SKU027,FY_BASE
3530525,7759395,0,193985,178,CV,2024-06-01,SKU027,FY_BASE
3584038,7877006,0,196925,177,FS,2024-06-01,SKU027,FY_BASE
2174604,4530424,0,113261,264,MT,2024-06-01,SKU028,FY_BASE
1769040,3685500,0,92138,210,GT,2024-06-01,SKU028,FY_BASE
1856349,3867394,0,96685,244,EC,2024-06-01,SKU028,FY_BASE
1963226,4090054,0,102251,240,CV,2024-06-01,SKU028,FY_BASE
1593315,3319407,0,82985,191,FS,2024-06-01,SKU028,FY_BASE
2504208,4958599,0,123965,242,MT,2024-06-01,SKU029,FY_BASE
2445493,4842338,0,121058,231,GT,2024-06-01,SKU029,FY_BASE
1991008,3942408,0,98560,208,EC,2024-06-01,SKU029,FY_BASE
2316378,4586676,0,114667,226,CV,2024-06-01,SKU029,FY_BASE
2420411,4792672,0,119817,231,FS,2024-06-01,SKU029,FY_BASE
3029308,5715675,0,142892,239,MT,2024-06-01,SKU030,FY_BASE
3798112,7166250,0,179156,294,GT,2024-06-01,SKU030,FY_BASE
3276311,6181718,0,154543,280,EC,2024-06-01,SKU030,FY_BASE
3247386,6127144,0,153179,259,CV,2024-06-01,SKU030,FY_BASE
2913347,5496881,0,137422,228,FS,2024-06-01,SKU030,FY_BASE
3256506,7573270,0,189332,278,MT,2024-06-01,SKU031,FY_BASE
3048691,7089980,0,177250,255,GT,2024-06-01,SKU031,FY_BASE
2701146,6281736,0,157043,250,EC,2024-06-01,SKU031,FY_BASE
3027846,7041503,0,176038,261,CV,2024-06-01,SKU031,FY_BASE
2918084,6786241,0,169656,247,FS,2024-06-01,SKU031,FY_BASE
3489410,7669032,0,191726,251,MT,2024-06-01,SKU032,FY_BASE
3726450,8190000,0,204750,262,GT,2024-06-01,SKU032,FY_BASE
2966484,6519744,0,162994,231,EC,2024-06-01,SKU032,FY_BASE
4074099,8954064,0,223852,296,CV,2024-06-01,SKU032,FY_BASE
3511195,7716912,0,192923,250,FS,2024-06-01,SKU032,FY_BASE
4664712,9718151,0,242954,287,MT,2024-06-01,SKU033,FY_BASE
4587956,9558242,0,238956,276,GT,2024-06-01,SKU033,FY_BASE
4055651,8449273,0,211232,270,EC,2024-06-01,SKU033,FY_BASE
4734223,9862965,0,246574,294,CV,2024-06-01,SKU033,FY_BASE
4955279,10323498,0,258087,301,FS,2024-06-01,SKU033,FY_BASE
2290903,4536441,0,113411,122,MT,2024-06-01,SKU034,FY_BASE
2419531,4791150,0,119779,126,GT,2024-06-01,SKU034,FY_BASE
1896912,3756262,0,93907,109,EC,2024-06-01,SKU034,FY_BASE
2325541,4605032,0,115126,125,CV,2024-06-01,SKU034,FY_BASE
2115332,4188776,0,104719,111,FS,2024-06-01,SKU034,FY_BASE
2936303,5540194,0,138505,136,MT,2024-06-01,SKU035,FY_BASE
2444357,4611994,0,115300,111,GT,2024-06-01,SKU035,FY_BASE
2774433,5234780,0,130870,140,EC,2024-06-01,SKU035,FY_BASE
2682052,5060475,0,126512,126,CV,2024-06-01,SKU035,FY_BASE
3081166,5813521,0,145338,142,FS,2024-06-01,SKU035,FY_BASE
2836319,6596090,0,164902,150,MT,2024-06-01,SKU036,FY_BASE
2490723,5792378,0,144809,129,GT,2024-06-01,SKU036,FY_BASE
2527920,5878883,0,146972,145,EC,2024-06-01,SKU036,FY_BASE
3042139,7074742,0,176869,163,CV,2024-06-01,SKU036,FY_BASE
2966229,6898206,0,172455,155,FS,2024-06-01,SKU036,FY_BASE
946877,2202039,0,55051,128,MT,2024-07-01,SKU001,FY_BASE
1267812,2948400,0,73710,168,GT,2024-07-01,SKU001,FY_BASE
709633,1650310,0,41258,104,EC,2024-07-01,SKU001,FY_BASE
1044482,2429028,0,60726,143,CV,2024-07-01,SKU001,FY_BASE
886208,2060950,0,51524,119,FS,2024-07-01,SKU001,FY_BASE
1451717,3190750,0,79769,155,MT,2024-07-01,SKU002,FY_BASE
1141633,2509211,0,62730,120,GT,2024-07-01,SKU002,FY_BASE
1204862,2648183,0,66205,140,EC,2024-07-01,SKU002,FY_BASE
1300629,2858672,0,71467,141,CV,2024-07-01,SKU002,FY_BASE
1347979,2962743,0,74069,143,FS,2024-07-01,SKU002,FY_BASE
2177973,4537444,0,113436,190,MT,2024-07-01,SKU003,FY_BASE
2211300,4606875,0,115172,189,GT,2024-07-01,SKU003,FY_BASE
1578074,3287655,0,82191,149,EC,2024-07-01,SKU003,FY_BASE
1821771,3795356,0,94884,161,CV,2024-07-01,SKU003,FY_BASE
1872486,3901012,0,97525,162,FS,2024-07-01,SKU003,FY_BASE
2208032,4372492,0,109312,161,MT,2024-07-01,SKU004,FY_BASE
2563683,5076776,0,126919,183,GT,2024-07-01,SKU004,FY_BASE
1892637,3747927,0,93698,149,EC,2024-07-01,SKU004,FY_BASE
2656166,5259917,0,131498,195,CV,2024-07-01,SKU004,FY_BASE
1881168,3725214,0,93130,135,FS,2024-07-01,SKU004,FY_BASE
3129222,5904192,0,147605,193,MT,2024-07-01,SKU005,FY_BASE
2847499,5372640,0,134316,172,GT,2024-07-01,SKU005,FY_BASE
2795785,5275066,0,131877,187,EC,2024-07-01,SKU005,FY_BASE
2339170,4413528,0,110338,146,CV,2024-07-01,SKU005,FY_BASE
3024511,5706624,0,142666,185,FS,2024-07-01,SKU005,FY_BASE
2969554,6905939,0,172648,204,MT,2024-07-01,SKU006,FY_BASE
2609800,6069302,0,151733,175,GT,2024-07-01,SKU006,FY_BASE
2488097,5786273,0,144657,185,EC,2024-07-01,SKU006,FY_BASE
2590085,6023454,0,150586,180,CV,2024-07-01,SKU006,FY_BASE
2722238,6330786,0,158270,185,FS,2024-07-01,SKU006,FY_BASE
2847008,6257160,0,156429,168,MT,2024-07-01,SKU007,FY_BASE
3560623,7825545,0,195639,206,GT,2024-07-01,SKU007,FY_BASE
3253862,7151344,0,178784,208,EC,2024-07-01,SKU007,FY_BASE
2870019,6307733,0,157693,171,CV,2024-07-01,SKU007,FY_BASE
3326323,7310599,0,182765,194,FS,2024-07-01,SKU007,FY_BASE
3988939,8310290,0,207757,205,MT,2024-07-01,SKU008,FY_BASE
3592134,7483612,0,187090,181,GT,2024-07-01,SKU008,FY_BASE
4383046,9131346,0,228284,244,EC,2024-07-01,SKU008,FY_BASE
4149590,8644979,0,216124,215,CV,2024-07-01,SKU008,FY_BASE
4175400,8698751,0,217469,212,FS,2024-07-01,SKU008,FY_BASE
4123017,8164390,0,204110,186,MT,2024-07-01,SKU009,FY_BASE
5017942,9936518,0,248413,222,GT,2024-07-01,SKU009,FY_BASE
3936935,7795910,0,194898,192,EC,2024-07-01,SKU009,FY_BASE
4540844,8991770,0,224794,207,CV,2024-07-01,SKU009,FY_BASE
4895862,9694776,0,242369,218,FS,2024-07-01,SKU009,FY_BASE
1788886,3375256,0,84381,196,MT,2024-07-01,SKU010,FY_BASE
2275612,4293608,0,107340,245,GT,2024-07-01,SKU010,FY_BASE
1678649,3167262,0,79182,200,EC,2024-07-01,SKU010,FY_BASE
1940543,3661402,0,91535,215,CV,2024-07-01,SKU010,FY_BASE
2532598,4778487,0,119462,275,FS,2024-07-01,SKU010,FY_BASE
1863355,4333384,0,108335,211,MT,2024-07-01,SKU011,FY_BASE
1949701,4534189,0,113355,216,GT,2024-07-01,SKU011,FY_BASE
1729482,4022052,0,100551,212,EC,2024-07-01,SKU011,FY_BASE
1898884,4416009,0,110400,217,CV,2024-07-01,SKU011,FY_BASE
2173259,5054091,0,126352,244,FS,2024-07-01,SKU011,FY_BASE
2532194,5565262,0,139132,233,MT,2024-07-01,SKU012,FY_BASE
2690031,5912156,0,147804,243,GT,2024-07-01,SKU012,FY_BASE
2580925,5672362,0,141809,257,EC,2024-07-01,SKU012,FY_BASE
2821711,6201562,0,155039,262,CV,2024-07-01,SKU012,FY_BASE
2869904,6307481,0,157687,261,FS,2024-07-01,SKU012,FY_BASE
3196206,6658762,0,166469,245,MT,2024-07-01,SKU013,FY_BASE
2885009,6010436,0,150261,216,GT,2024-07-01,SKU013,FY_BASE
2837867,5912222,0,147806,235,EC,2024-07-01,SKU013,FY_BASE
2836962,5910338,0,147758,219,CV,2024-07-01,SKU013,FY_BASE
2910864,6064301,0,151608,220,FS,2024-07-01,SKU013,FY_BASE
4310381,8535408,0,213385,279,MT,2024-07-01,SKU014,FY_BASE
3556917,7043400,0,176085,226,GT,2024-07-01,SKU014,FY_BASE
3232608,6401203,0,160030,227,EC,2024-07-01,SKU014,FY_BASE
4185072,8287272,0,207182,274,CV,2024-07-01,SKU014,FY_BASE
3880666,7684488,0,192112,249,FS,2024-07-01,SKU014,FY_BASE
5301554,10002932,0,250073,295,MT,2024-07-01,SKU015,FY_BASE
4642107,8758693,0,218967,253,GT,2024-07-01,SKU015,FY_BASE
3885680,7331471,0,183287,234,EC,2024-07-01,SKU015,FY_BASE
4853988,9158468,0,228962,273,CV,2024-07-01,SKU015,FY_BASE
4518238,8524978,0,213124,249,FS,2024-07-01,SKU015,FY_BASE
4069500,9463954,0,236599,254,MT,2024-07-01,SKU016,FY_BASE
5030308,11698391,0,292460,308,GT,2024-07-01,SKU016,FY_BASE
3836082,8921121,0,223028,259,EC,2024-07-01,SKU016,FY_BASE
