SnapshotDate,TargetMonth,SKUKey,ChannelKey,ScenarioKey,ForecastVersionKey,ForecastUnits,ForecastRevenueVND,ForecastCOGSVND,ForecastTradeSpendVND,ForecastOPEXVND,Status,Approved,ActualAvailabilityDate,Eligibility,EvidenceClass,WorkingCapitalDaysDelta
2024-07-01,2024-08-01,SKU003,CH04,BASE,FV_BASE_202408,1030,31048320.0,18942007.52,856596.26,5275200.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU003,CH04,UPSIDE,FV_UPSIDE_202408,1070,32254080.0,18577738.15,856596.26,5169696.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU003,CH04,DOWNSIDE,FV_DOWNSIDE_202408,960,28938240.0,19852680.96,873728.19,5697216.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU004,CH04,BASE,FV_BASE_202408,2060,54334560.0,38382488.92,1499043.45,9231600.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU004,CH04,UPSIDE,FV_UPSIDE_202408,2140,56444640.0,37644364.14,1499043.45,9046968.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU004,CH04,DOWNSIDE,FV_DOWNSIDE_202408,1920,50641920.0,40227800.89,1529024.32,9970128.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU005,CH04,BASE,FV_BASE_202408,2060,52394040.0,38694035.1,1445506.19,8901900.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU005,CH04,UPSIDE,FV_UPSIDE_202408,2140,54428760.0,37949919.04,1445506.19,8723862.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU005,CH04,DOWNSIDE,FV_DOWNSIDE_202408,1920,48833280.0,40554325.25,1474416.31,9614052.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU006,CH04,BASE,FV_BASE_202408,1030,29107800.0,19627409.11,803058.99,4945500.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU006,CH04,UPSIDE,FV_UPSIDE_202408,1070,30238200.0,19249958.94,803058.99,4846590.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU006,CH04,DOWNSIDE,FV_DOWNSIDE_202408,960,27129600.0,20571034.55,819120.17,5341140.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU007,CH04,BASE,FV_BASE_202408,2060,44631960.0,39410591.3,1231357.12,7583100.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU007,CH04,UPSIDE,FV_UPSIDE_202408,2140,46365240.0,38652695.32,1231357.12,7431438.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU007,CH04,DOWNSIDE,FV_DOWNSIDE_202408,1920,41598720.0,41305331.27,1255984.26,8189748.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU008,CH04,BASE,FV_BASE_202408,2060,48513000.0,40501002.92,1338431.65,8242500.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU008,CH04,UPSIDE,FV_UPSIDE_202408,2140,50397000.0,39722137.48,1338431.65,8077650.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU008,CH04,DOWNSIDE,FV_DOWNSIDE_202408,1920,45216000.0,42448166.52,1365200.28,8901900.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU009,CH04,BASE,FV_BASE_202408,2060,40750920.0,37946324.27,1124282.59,6923700.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU009,CH04,UPSIDE,FV_UPSIDE_202408,2140,42333480.0,37216587.27,1124282.59,6785226.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU009,CH04,DOWNSIDE,FV_DOWNSIDE_202408,1920,37981440.0,39770666.78,1146768.24,7477596.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU010,CH04,BASE,FV_BASE_202408,2060,46572480.0,37385541.16,1284894.39,7912800.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU010,CH04,UPSIDE,FV_UPSIDE_202408,2140,48381120.0,36666588.44,1284894.39,7754544.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU010,CH04,DOWNSIDE,FV_DOWNSIDE_202408,1920,43407360.0,39182922.95,1310592.28,8545824.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU011,CH04,BASE,FV_BASE_202408,1030,33959100.0,16356174.26,936902.16,5769750.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU011,CH04,UPSIDE,FV_UPSIDE_202408,1070,35277900.0,16041632.44,936902.16,5654355.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU011,CH04,DOWNSIDE,FV_DOWNSIDE_202408,960,31651200.0,17142528.79,955640.2,6231330.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU012,CH04,BASE,FV_BASE_202408,1030,28137540.0,17617936.25,776290.36,4780650.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU012,CH04,UPSIDE,FV_UPSIDE_202408,1070,29230260.0,17279129.79,776290.36,4685037.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU012,CH04,DOWNSIDE,FV_DOWNSIDE_202408,960,26225280.0,18464952.42,791816.17,5163102.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU001,CH05,BASE,FV_BASE_202408,3090,91383660.0,51606773.58,2214643.97,15526350.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU001,CH05,UPSIDE,FV_UPSIDE_202408,3210,94932540.0,50614335.62,2214643.97,15215823.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU001,CH05,DOWNSIDE,FV_DOWNSIDE_202408,2880,85173120.0,54087868.46,2258936.85,16768458.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU002,CH05,BASE,FV_BASE_202408,2060,70748640.0,35958268.04,1714563.07,12020400.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU002,CH05,UPSIDE,FV_UPSIDE_202408,2140,73496160.0,35266762.88,1714563.07,11779992.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU002,CH05,DOWNSIDE,FV_DOWNSIDE_202408,1920,65940480.0,37687030.93,1748854.33,12982032.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU003,CH05,BASE,FV_BASE_202408,2060,62887680.0,33738621.86,1524056.06,10684800.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU003,CH05,UPSIDE,FV_UPSIDE_202408,2140,65329920.0,33089802.21,1524056.06,10471104.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU003,CH05,DOWNSIDE,FV_DOWNSIDE_202408,1920,58613760.0,35360670.99,1554537.18,11539584.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU004,CH05,BASE,FV_BASE_202408,3090,82540080.0,51273826.66,2000323.58,14023800.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU004,CH05,UPSIDE,FV_UPSIDE_202408,3210,85745520.0,50287791.53,2000323.58,13743324.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU004,CH05,DOWNSIDE,FV_DOWNSIDE_202408,2880,76930560.0,53738914.48,2040330.05,15145704.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU005,CH05,BASE,FV_BASE_202408,2060,53061480.0,34460006.87,1285922.3,9015300.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU005,CH05,UPSIDE,FV_UPSIDE_202408,2140,55122120.0,33797314.43,1285922.3,8834994.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU005,CH05,DOWNSIDE,FV_DOWNSIDE_202408,1920,49455360.0,36116737.97,1311640.75,9736524.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU006,CH05,BASE,FV_BASE_202408,2060,58957200.0,34959427.27,1428802.56,10017000.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU006,CH05,UPSIDE,FV_UPSIDE_202408,2140,61246800.0,34287130.59,1428802.56,9816660.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU006,CH05,DOWNSIDE,FV_DOWNSIDE_202408,1920,54950400.0,36640168.96,1457378.61,10818360.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU007,CH05,BASE,FV_BASE_202408,3090,67800780.0,52647232.73,1643122.94,11519550.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU007,CH05,UPSIDE,FV_UPSIDE_202408,3210,70433820.0,51634785.94,1643122.94,11289159.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU007,CH05,DOWNSIDE,FV_DOWNSIDE_202408,2880,63192960.0,55178349.68,1675985.4,12441114.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU008,CH05,BASE,FV_BASE_202408,2060,49131000.0,36069250.35,1190668.8,8347500.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU008,CH05,UPSIDE,FV_UPSIDE_202408,2140,51039000.0,35375610.92,1190668.8,8180550.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU008,CH05,DOWNSIDE,FV_DOWNSIDE_202408,1920,45792000.0,37803348.92,1214482.18,9015300.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU009,CH05,BASE,FV_BASE_202408,3090,61905060.0,50691169.53,1500242.69,10517850.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU009,CH05,UPSIDE,FV_UPSIDE_202408,3210,64309140.0,49716339.34,1500242.69,10307493.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU009,CH05,DOWNSIDE,FV_DOWNSIDE_202408,2880,57697920.0,53128244.98,1530247.54,11359278.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU010,CH05,BASE,FV_BASE_202408,2060,47165760.0,33294692.63,1143042.05,8013600.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU010,CH05,UPSIDE,FV_UPSIDE_202408,2140,48997440.0,32654410.08,1143042.05,7853328.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU010,CH05,DOWNSIDE,FV_DOWNSIDE_202408,1920,43960320.0,34895399.01,1165902.89,8654688.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU011,CH05,BASE,FV_BASE_202408,1030,34391700.0,14566428.02,833468.16,5843250.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU011,CH05,UPSIDE,FV_UPSIDE_202408,1070,35727300.0,14286304.41,833468.16,5726385.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU011,CH05,DOWNSIDE,FV_DOWNSIDE_202408,960,32054400.0,15266737.06,850137.52,6310710.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-07-01,2024-08-01,SKU012,CH05,BASE,FV_BASE_202408,2060,56991960.0,31380247.82,1381175.81,9683100.0,FROZEN,true,2024-09-01,true,ASSUMPTION,0
2024-07-01,2024-08-01,SKU012,CH05,UPSIDE,FV_UPSIDE_202408,2140,59205240.0,30776781.51,1381175.81,9489438.0,FROZEN,true,2024-09-01,true,ASSUMPTION,-6
2024-07-01,2024-08-01,SKU012,CH05,DOWNSIDE,FV_DOWNSIDE_202408,1920,53118720.0,32888913.58,1408799.33,10457748.0,FROZEN,true,2024-09-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU001,CH01,BASE,FV_BASE_202409,8240,243689760.0,144128894.1,6166677.05,41403600.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU001,CH01,UPSIDE,FV_UPSIDE_202409,8560,253153440.0,141357184.6,6166677.05,40575528.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU001,CH01,DOWNSIDE,FV_DOWNSIDE_202409,7680,227128320.0,151058167.86,6290010.59,44715888.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU002,CH01,BASE,FV_BASE_202409,6180,212245920.0,112978455.7,5370976.79,36061200.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU002,CH01,UPSIDE,FV_UPSIDE_202409,6420,220488480.0,110805793.09,5370976.79,35339976.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU002,CH01,DOWNSIDE,FV_DOWNSIDE_202409,5760,197821440.0,118410112.22,5478396.33,38946096.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU003,CH01,BASE,FV_BASE_202409,5150,157219200.0,88337064.13,3978501.32,26712000.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU003,CH01,UPSIDE,FV_UPSIDE_202409,5350,163324800.0,86638274.43,3978501.32,26177760.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU003,CH01,DOWNSIDE,FV_DOWNSIDE_202409,4800,146534400.0,92584038.37,4058071.35,28848960.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU004,CH01,BASE,FV_BASE_202409,8240,220106880.0,143199030.27,5569901.85,37396800.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU004,CH01,UPSIDE,FV_UPSIDE_202409,8560,228654720.0,140445202.77,5569901.85,36648864.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU004,CH01,DOWNSIDE,FV_DOWNSIDE_202409,7680,205148160.0,150083599.03,5681299.89,40388544.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU005,CH01,BASE,FV_BASE_202409,6180,159184440.0,108271020.05,4028232.59,27045900.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU005,CH01,UPSIDE,FV_UPSIDE_202409,6420,165366360.0,106188885.05,4028232.59,26504982.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU005,CH01,DOWNSIDE,FV_DOWNSIDE_202409,5760,148366080.0,113476357.55,4108797.24,29209572.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU006,CH01,BASE,FV_BASE_202409,5150,147393000.0,91533471.06,3729844.99,25042500.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU006,CH01,UPSIDE,FV_UPSIDE_202409,5350,153117000.0,89773212.0,3729844.99,24541650.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU006,CH01,DOWNSIDE,FV_DOWNSIDE_202409,4800,137376000.0,95934118.7,3804441.89,27045900.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU007,CH01,BASE,FV_BASE_202409,8240,180802080.0,147034718.58,4575276.52,30718800.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU007,CH01,UPSIDE,FV_UPSIDE_202409,8560,187823520.0,144207127.84,4575276.52,30104424.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU007,CH01,DOWNSIDE,FV_DOWNSIDE_202409,7680,168514560.0,154103695.44,4666782.05,33176304.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU008,CH01,BASE,FV_BASE_202409,7210,171958500.0,132215013.75,4351485.82,29216250.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU008,CH01,UPSIDE,FV_UPSIDE_202409,7490,178636500.0,129672417.33,4351485.82,28631925.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU008,CH01,DOWNSIDE,FV_DOWNSIDE_202409,6720,160272000.0,138571504.79,4438515.54,31553550.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU009,CH01,BASE,FV_BASE_202409,8240,165080160.0,141571768.56,4177426.39,28047600.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU009,CH01,UPSIDE,FV_UPSIDE_202409,8560,171491040.0,138849234.55,4177426.39,27486648.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU009,CH01,DOWNSIDE,FV_DOWNSIDE_202409,7680,153861120.0,148378103.59,4260974.92,30291408.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU010,CH01,BASE,FV_BASE_202409,6180,141497280.0,104609681.21,3580651.19,24040800.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU010,CH01,UPSIDE,FV_UPSIDE_202409,6420,146992320.0,102597956.57,3580651.19,23559984.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU010,CH01,DOWNSIDE,FV_DOWNSIDE_202409,5760,131880960.0,109638992.8,3652264.21,25964064.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU011,CH01,BASE,FV_BASE_202409,4120,137566800.0,61022314.04,3481188.66,23373000.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU011,CH01,UPSIDE,FV_UPSIDE_202409,4280,142909200.0,59848808.0,3481188.66,22905540.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU011,CH01,DOWNSIDE,FV_DOWNSIDE_202409,3840,128217600.0,63956079.14,3550812.43,25242840.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU012,CH01,BASE,FV_BASE_202409,5150,142479900.0,82162187.11,3605516.82,24207750.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU012,CH01,UPSIDE,FV_UPSIDE_202409,5350,148013100.0,80582145.05,3605516.82,23723595.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU012,CH01,DOWNSIDE,FV_DOWNSIDE_202409,4800,132796800.0,86112292.26,3677627.16,26144370.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU001,CH02,BASE,FV_BASE_202409,6180,182767320.0,108436472.53,6875253.85,31052700.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU001,CH02,UPSIDE,FV_UPSIDE_202409,6420,189865080.0,106351155.75,6875253.85,30431646.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU001,CH02,DOWNSIDE,FV_DOWNSIDE_202409,5760,170346240.0,113649764.48,7012758.93,33536916.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU002,CH02,BASE,FV_BASE_202409,4120,141497280.0,75555735.69,5322777.17,24040800.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU002,CH02,UPSIDE,FV_UPSIDE_202409,4280,146992320.0,74102740.78,5322777.17,23559984.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU002,CH02,DOWNSIDE,FV_DOWNSIDE_202409,3840,131880960.0,79188222.99,5429232.71,25964064.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU003,CH02,BASE,FV_BASE_202409,4120,125775360.0,70891801.4,4731357.49,21369600.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU003,CH02,UPSIDE,FV_UPSIDE_202409,4280,130659840.0,69528497.52,4731357.49,20942208.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU003,CH02,DOWNSIDE,FV_DOWNSIDE_202409,3840,117227520.0,74300061.08,4825984.64,23079168.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU004,CH02,BASE,FV_BASE_202409,6180,165080160.0,107736882.39,6209906.7,28047600.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU004,CH02,UPSIDE,FV_UPSIDE_202409,6420,171491040.0,105665019.26,6209906.7,27486648.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU004,CH02,DOWNSIDE,FV_DOWNSIDE_202409,5760,153861120.0,112916540.19,6334104.83,30291408.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU005,CH02,BASE,FV_BASE_202409,5150,132653700.0,90509475.06,4990103.6,22538250.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU005,CH02,UPSIDE,FV_UPSIDE_202409,5350,137805300.0,88768908.23,4990103.6,22087485.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU005,CH02,DOWNSIDE,FV_DOWNSIDE_202409,4800,123638400.0,94860892.13,5089905.67,24341310.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU006,CH02,BASE,FV_BASE_202409,4120,117914400.0,73456965.26,4435647.64,20034000.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU006,CH02,UPSIDE,FV_UPSIDE_202409,4280,122493600.0,72044331.32,4435647.64,19633320.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU006,CH02,DOWNSIDE,FV_DOWNSIDE_202409,3840,109900800.0,76988550.13,4524360.59,21636720.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU007,CH02,BASE,FV_BASE_202409,6180,135601560.0,110622691.73,5100994.79,23039100.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU007,CH02,UPSIDE,FV_UPSIDE_202409,6420,140867640.0,108495332.28,5100994.79,22578318.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU007,CH02,DOWNSIDE,FV_DOWNSIDE_202409,5760,126385920.0,115941090.37,5203014.69,24882228.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU008,CH02,BASE,FV_BASE_202409,5150,122827500.0,94736165.51,4620466.29,20868750.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU008,CH02,UPSIDE,FV_UPSIDE_202409,5350,127597500.0,92914316.18,4620466.29,20451375.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU008,CH02,DOWNSIDE,FV_DOWNSIDE_202409,4800,114480000.0,99290788.86,4712875.62,22538250.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU009,CH02,BASE,FV_BASE_202409,6180,123810120.0,106512599.63,4657430.02,21035700.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU009,CH02,UPSIDE,FV_UPSIDE_202409,6420,128618280.0,104464280.4,4657430.02,20614986.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU009,CH02,DOWNSIDE,FV_DOWNSIDE_202409,5760,115395840.0,111633397.69,4750578.62,22718556.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU010,CH02,BASE,FV_BASE_202409,5150,117914400.0,87448768.17,4435647.64,20034000.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU010,CH02,UPSIDE,FV_UPSIDE_202409,5350,122493600.0,85767061.09,4435647.64,19633320.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU010,CH02,DOWNSIDE,FV_DOWNSIDE_202409,4800,109900800.0,91653035.87,4524360.59,21636720.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU011,CH02,BASE,FV_BASE_202409,3090,103175100.0,45910603.28,3881191.69,17529750.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU011,CH02,UPSIDE,FV_UPSIDE_202409,3210,107181900.0,45027707.07,3881191.69,17179155.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU011,CH02,DOWNSIDE,FV_DOWNSIDE_202409,2880,96163200.0,48117843.83,3958815.52,18932130.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU012,CH02,BASE,FV_BASE_202409,4120,113983920.0,65936371.19,4287792.72,19366200.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU012,CH02,UPSIDE,FV_UPSIDE_202409,4280,118410480.0,64668364.05,4287792.72,18978876.0,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU012,CH02,DOWNSIDE,FV_DOWNSIDE_202409,3840,106237440.0,69106389.03,4373548.57,20915496.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU001,CH03,BASE,FV_BASE_202409,5150,148314850.0,97455072.68,3893470.61,25199125.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
2024-08-01,2024-09-01,SKU001,CH03,UPSIDE,FV_UPSIDE_202409,5350,154074650.0,95580936.66,3893470.61,24695142.5,FROZEN,true,2024-10-01,true,ASSUMPTION,-6
2024-08-01,2024-09-01,SKU001,CH03,DOWNSIDE,FV_DOWNSIDE_202409,4800,138235200.0,102140412.71,3971340.02,27215055.0,FROZEN,true,2024-10-01,true,ASSUMPTION,14
2024-08-01,2024-09-01,SKU002,CH03,BASE,FV_BASE_202409,3090,103341960.0,61113761.7,2712869.84,17558100.0,FROZEN,true,2024-10-01,true,ASSUMPTION,0
