MonthStart,SKUKey,ChannelKey,ScenarioKey,ForecastVersionKey,BudgetUnits,BudgetRevenueVND,BudgetCOGSVND,BudgetTradeSpendVND,BudgetOPEXVND,EvidenceClass
2024-07-01,SKU010,CH01,BUDGET,FY_BASE,6300,144244800.0,105475925.18,3767854.29,0,SIMULATED
2024-07-01,SKU011,CH01,BUDGET,FY_BASE,3150,105178500.0,46145717.27,2747393.75,0,SIMULATED
2024-07-01,SKU012,CH01,BUDGET,FY_BASE,5250,145246500.0,82842549.57,3794019.95,0,SIMULATED
2024-07-01,SKU001,CH02,BUDGET,FY_BASE,6300,186316200.0,107758960.11,7086447.22,0,SIMULATED
2024-07-01,SKU002,CH02,BUDGET,FY_BASE,4200,144244800.0,75083662.53,5486281.72,0,SIMULATED
2024-07-01,SKU003,CH02,BUDGET,FY_BASE,4200,128217600.0,70448868.55,4876694.87,0,SIMULATED
2024-07-01,SKU004,CH02,BUDGET,FY_BASE,5250,140238000.0,89219784.18,5333885.0,0,SIMULATED
2024-07-01,SKU005,CH02,BUDGET,FY_BASE,4200,108183600.0,71955176.59,4114711.29,0,SIMULATED
2024-07-01,SKU006,CH02,BUDGET,FY_BASE,4200,120204000.0,72998005.24,4571901.43,0,SIMULATED
2024-07-01,SKU007,CH02,BUDGET,FY_BASE,6300,138234600.0,109931519.79,5257686.65,0,SIMULATED
2024-07-01,SKU008,CH02,BUDGET,FY_BASE,5250,125212500.0,94144252.79,4762397.33,0,SIMULATED
2024-07-01,SKU009,CH02,BUDGET,FY_BASE,6300,126214200.0,105847107.6,4800496.5,0,SIMULATED
2024-07-01,SKU010,CH02,BUDGET,FY_BASE,4200,96163200.0,69521909.75,3657521.14,0,SIMULATED
2024-07-01,SKU011,CH02,BUDGET,FY_BASE,3150,105178500.0,45623753.27,4000413.75,0,SIMULATED
2024-07-01,SKU012,CH02,BUDGET,FY_BASE,4200,116197200.0,65524399.93,4419504.72,0,SIMULATED
2024-07-01,SKU001,CH03,BUDGET,FY_BASE,4200,120955800.0,79756338.76,3293438.37,0,SIMULATED
2024-07-01,SKU002,CH03,BUDGET,FY_BASE,3150,105348600.0,62518678.45,2868478.58,0,SIMULATED
2024-07-01,SKU003,CH03,BUDGET,FY_BASE,3150,93643200.0,58659500.76,2549758.74,0,SIMULATED
2024-07-01,SKU004,CH03,BUDGET,FY_BASE,4200,109250400.0,79241781.74,2974718.53,0,SIMULATED
2024-07-01,SKU005,CH03,BUDGET,FY_BASE,3150,79011450.0,59913733.51,2151358.93,0,SIMULATED
2024-07-01,SKU006,CH03,BUDGET,FY_BASE,3150,87790500.0,60782048.49,2390398.82,0,SIMULATED
2024-07-01,SKU007,CH03,BUDGET,FY_BASE,5250,112176750.0,101705411.83,3054398.49,0,SIMULATED
2024-07-01,SKU008,CH03,BUDGET,FY_BASE,4200,97545000.0,83615516.44,2655998.69,0,SIMULATED
2024-07-01,SKU009,CH03,BUDGET,FY_BASE,4200,81937800.0,78341306.95,2231038.9,0,SIMULATED
2024-07-01,SKU010,CH03,BUDGET,FY_BASE,3150,70232400.0,57887665.23,1912319.05,0,SIMULATED
2024-07-01,SKU011,CH03,BUDGET,FY_BASE,2100,68281500.0,33767804.72,1859199.08,0,SIMULATED
2024-07-01,SKU012,CH03,BUDGET,FY_BASE,3150,84864150.0,54559124.46,2310718.86,0,SIMULATED
2024-07-01,SKU001,CH04,BUDGET,FY_BASE,2100,61324200.0,37857253.16,1691438.5,0,SIMULATED
2024-07-01,SKU002,CH04,BUDGET,FY_BASE,2100,71215200.0,39566935.56,1964251.17,0,SIMULATED
2024-07-01,SKU003,CH04,BUDGET,FY_BASE,1050,31651200.0,18562266.06,873000.51,0,SIMULATED
2024-07-01,SKU004,CH04,BUDGET,FY_BASE,2100,55389600.0,37613012.82,1527750.9,0,SIMULATED
2024-07-01,SKU005,CH04,BUDGET,FY_BASE,2100,53411400.0,37918313.24,1473188.38,0,SIMULATED
2024-07-01,SKU006,CH04,BUDGET,FY_BASE,1050,29673000.0,19233927.01,818437.99,0,SIMULATED
2024-07-01,SKU007,CH04,BUDGET,FY_BASE,2100,45498600.0,38620504.23,1254938.24,0,SIMULATED
2024-07-01,SKU008,CH04,BUDGET,FY_BASE,2100,49455000.0,39689055.72,1364063.31,0,SIMULATED
2024-07-01,SKU009,CH04,BUDGET,FY_BASE,2100,41542200.0,37185592.22,1145813.18,0,SIMULATED
2024-07-01,SKU010,CH04,BUDGET,FY_BASE,2100,47476800.0,36636051.44,1309500.78,0,SIMULATED
2024-07-01,SKU011,CH04,BUDGET,FY_BASE,1050,34618500.0,16028272.5,954844.32,0,SIMULATED
2024-07-01,SKU012,CH04,BUDGET,FY_BASE,1050,28683900.0,17264739.24,791156.72,0,SIMULATED
2024-07-01,SKU001,CH05,BUDGET,FY_BASE,3150,93158100.0,52520855.76,2344586.78,0,SIMULATED
2024-07-01,SKU002,CH05,BUDGET,FY_BASE,2100,72122400.0,36595176.91,1815163.96,0,SIMULATED
2024-07-01,SKU003,CH05,BUDGET,FY_BASE,2100,64108800.0,34336215.38,1613479.08,0,SIMULATED
2024-07-01,SKU004,CH05,BUDGET,FY_BASE,2100,56095200.0,34788007.68,1411794.18,0,SIMULATED
2024-07-01,SKU005,CH05,BUDGET,FY_BASE,2100,54091800.0,35070377.87,1361372.96,0,SIMULATED
2024-07-01,SKU006,CH05,BUDGET,FY_BASE,2100,60102000.0,35578644.22,1512636.64,0,SIMULATED
2024-07-01,SKU007,CH05,BUDGET,FY_BASE,3150,69117300.0,53579743.98,1739532.12,0,SIMULATED
2024-07-01,SKU008,CH05,BUDGET,FY_BASE,2100,50085000.0,36708124.99,1260530.52,0,SIMULATED
2024-07-01,SKU009,CH05,BUDGET,FY_BASE,3150,63107100.0,51589034.12,1588268.46,0,SIMULATED
2024-07-01,SKU010,CH05,BUDGET,FY_BASE,2100,48081600.0,33884423.07,1210109.3,0,SIMULATED
2024-07-01,SKU011,CH05,BUDGET,FY_BASE,1050,35059500.0,14824435.09,882371.36,0,SIMULATED
2024-07-01,SKU012,CH05,BUDGET,FY_BASE,2100,58098600.0,31936068.76,1462215.42,0,SIMULATED
2024-08-01,SKU001,CH01,BUDGET,FY_BASE,8400,248421600.0,145530717.28,6497599.42,0,SIMULATED
2024-08-01,SKU002,CH01,BUDGET,FY_BASE,6300,216367200.0,114077304.19,5659199.49,0,SIMULATED
2024-08-01,SKU003,CH01,BUDGET,FY_BASE,5250,160272000.0,89196246.08,4191999.62,0,SIMULATED
2024-08-01,SKU004,CH01,BUDGET,FY_BASE,7350,196333200.0,126517833.25,5135199.53,0,SIMULATED
2024-08-01,SKU005,CH01,BUDGET,FY_BASE,6300,162275400.0,109324083.18,4244399.62,0,SIMULATED
2024-08-01,SKU006,CH01,BUDGET,FY_BASE,5250,150255000.0,92423741.82,3929999.64,0,SIMULATED
2024-08-01,SKU007,CH01,BUDGET,FY_BASE,8400,184312800.0,148464804.32,4820799.56,0,SIMULATED
2024-08-01,SKU008,CH01,BUDGET,FY_BASE,6300,150255000.0,114429394.63,3929999.64,0,SIMULATED
2024-08-01,SKU009,CH01,BUDGET,FY_BASE,8400,168285600.0,142948720.68,4401599.6,0,SIMULATED
2024-08-01,SKU010,CH01,BUDGET,FY_BASE,6300,144244800.0,105627133.51,3772799.66,0,SIMULATED
2024-08-01,SKU011,CH01,BUDGET,FY_BASE,3150,105178500.0,46211870.91,2750999.75,0,SIMULATED
2024-08-01,SKU012,CH01,BUDGET,FY_BASE,5250,145246500.0,82961311.11,3798999.66,0,SIMULATED
2024-08-01,SKU001,CH02,BUDGET,FY_BASE,6300,186316200.0,105292165.4,6942929.46,0,SIMULATED
2024-08-01,SKU002,CH02,BUDGET,FY_BASE,4200,144244800.0,73364863.64,5375171.19,0,SIMULATED
2024-08-01,SKU003,CH02,BUDGET,FY_BASE,4200,128217600.0,68836168.35,4777929.95,0,SIMULATED
2024-08-01,SKU004,CH02,BUDGET,FY_BASE,6300,168285600.0,104612861.1,6271033.06,0,SIMULATED
2024-08-01,SKU005,CH02,BUDGET,FY_BASE,5250,135229500.0,87884992.89,5039223.0,0,SIMULATED
2024-08-01,SKU006,CH02,BUDGET,FY_BASE,4200,120204000.0,71326950.75,4479309.32,0,SIMULATED
2024-08-01,SKU007,CH02,BUDGET,FY_BASE,6300,138234600.0,107414991.31,5151205.73,0,SIMULATED
2024-08-01,SKU008,CH02,BUDGET,FY_BASE,5250,125212500.0,91989122.99,4665947.22,0,SIMULATED
2024-08-01,SKU009,CH02,BUDGET,FY_BASE,6300,126214200.0,103424078.59,4703274.8,0,SIMULATED
2024-08-01,SKU010,CH02,BUDGET,FY_BASE,5250,120204000.0,84913036.61,4479309.32,0,SIMULATED
2024-08-01,SKU011,CH02,BUDGET,FY_BASE,3150,105178500.0,44579344.21,3919395.66,0,SIMULATED
2024-08-01,SKU012,CH02,BUDGET,FY_BASE,4200,116197200.0,64024429.59,4329999.02,0,SIMULATED
2024-08-01,SKU001,CH03,BUDGET,FY_BASE,5250,151194750.0,96209216.36,3987791.02,0,SIMULATED
2024-08-01,SKU002,CH03,BUDGET,FY_BASE,3150,105348600.0,60332489.23,2778589.87,0,SIMULATED
2024-08-01,SKU003,CH03,BUDGET,FY_BASE,3150,93643200.0,56608261.5,2469857.67,0,SIMULATED
2024-08-01,SKU004,CH03,BUDGET,FY_BASE,4200,109250400.0,76470809.38,2881500.62,0,SIMULATED
2024-08-01,SKU005,CH03,BUDGET,FY_BASE,4200,105348600.0,77091514.01,2778589.87,0,SIMULATED
2024-08-01,SKU006,CH03,BUDGET,FY_BASE,3150,87790500.0,58656586.75,2315491.56,0,SIMULATED
2024-08-01,SKU007,CH03,BUDGET,FY_BASE,5250,112176750.0,98148918.3,2958683.66,0,SIMULATED
2024-08-01,SKU008,CH03,BUDGET,FY_BASE,4200,97545000.0,80691600.81,2572768.4,0,SIMULATED
2024-08-01,SKU009,CH03,BUDGET,FY_BASE,5250,102422250.0,94502278.65,2701406.82,0,SIMULATED
2024-08-01,SKU010,CH03,BUDGET,FY_BASE,3150,70232400.0,55863415.94,1852393.25,0,SIMULATED
2024-08-01,SKU011,CH03,BUDGET,FY_BASE,2100,68281500.0,32586992.63,1800937.89,0,SIMULATED
2024-08-01,SKU012,CH03,BUDGET,FY_BASE,3150,84864150.0,52651269.54,2238308.51,0,SIMULATED
2024-08-01,SKU001,CH04,BUDGET,FY_BASE,2100,61324200.0,39003184.76,1742638.01,0,SIMULATED
2024-08-01,SKU002,CH04,BUDGET,FY_BASE,2100,71215200.0,40764618.91,2023708.66,0,SIMULATED
2024-08-01,SKU003,CH04,BUDGET,FY_BASE,1050,31651200.0,19124142.21,899426.07,0,SIMULATED
2024-08-01,SKU004,CH04,BUDGET,FY_BASE,2100,55389600.0,38751551.32,1573995.62,0,SIMULATED
2024-08-01,SKU005,CH04,BUDGET,FY_BASE,2100,53411400.0,39066093.13,1517781.5,0,SIMULATED
2024-08-01,SKU006,CH04,BUDGET,FY_BASE,1050,29673000.0,19816134.2,843211.94,0,SIMULATED
2024-08-01,SKU007,CH04,BUDGET,FY_BASE,2100,45498600.0,39789539.3,1292924.98,0,SIMULATED
2024-08-01,SKU008,CH04,BUDGET,FY_BASE,2100,49455000.0,40890435.64,1405353.23,0,SIMULATED
2024-08-01,SKU009,CH04,BUDGET,FY_BASE,2100,41542200.0,38311192.77,1180496.72,0,SIMULATED
2024-08-01,SKU010,CH04,BUDGET,FY_BASE,2100,47476800.0,37745017.52,1349139.11,0,SIMULATED
2024-08-01,SKU011,CH04,BUDGET,FY_BASE,1050,34618500.0,16513445.16,983747.27,0,SIMULATED
2024-08-01,SKU012,CH04,BUDGET,FY_BASE,1050,28683900.0,17787339.49,815104.88,0,SIMULATED
2024-08-01,SKU001,CH05,BUDGET,FY_BASE,3150,93158100.0,52102992.55,2325376.17,0,SIMULATED
2024-08-01,SKU002,CH05,BUDGET,FY_BASE,2100,72122400.0,36304020.62,1800291.22,0,SIMULATED
2024-08-01,SKU003,CH05,BUDGET,FY_BASE,2100,64108800.0,34063031.69,1600258.86,0,SIMULATED
2024-08-01,SKU004,CH05,BUDGET,FY_BASE,3150,84142800.0,51766844.22,2100339.76,0,SIMULATED
2024-08-01,SKU005,CH05,BUDGET,FY_BASE,2100,54091800.0,34791353.09,1350218.42,0,SIMULATED
2024-08-01,SKU006,CH05,BUDGET,FY_BASE,2100,60102000.0,35295575.61,1500242.69,0,SIMULATED
2024-08-01,SKU007,CH05,BUDGET,FY_BASE,3150,69117300.0,53153456.12,1725279.09,0,SIMULATED
2024-08-01,SKU008,CH05,BUDGET,FY_BASE,2100,50085000.0,36416070.06,1250202.24,0,SIMULATED
2024-08-01,SKU009,CH05,BUDGET,FY_BASE,3150,63107100.0,51178584.62,1575254.82,0,SIMULATED
2024-08-01,SKU010,CH05,BUDGET,FY_BASE,2100,48081600.0,33614833.91,1200194.15,0,SIMULATED
2024-08-01,SKU011,CH05,BUDGET,FY_BASE,1050,35059500.0,14706489.83,875141.57,0,SIMULATED
2024-08-01,SKU012,CH05,BUDGET,FY_BASE,2100,58098600.0,31681980.97,1450234.6,0,SIMULATED
2024-09-01,SKU001,CH01,BUDGET,FY_BASE,8400,248421600.0,145514748.85,6475010.9,0,SIMULATED
2024-09-01,SKU002,CH01,BUDGET,FY_BASE,6300,216367200.0,114064787.0,5639525.63,0,SIMULATED
2024-09-01,SKU003,CH01,BUDGET,FY_BASE,5250,160272000.0,89186458.98,4177426.39,0,SIMULATED
2024-09-01,SKU004,CH01,BUDGET,FY_BASE,8400,224380800.0,144575944.02,5848396.94,0,SIMULATED
2024-09-01,SKU005,CH01,BUDGET,FY_BASE,6300,162275400.0,109312087.55,4229644.22,0,SIMULATED
2024-09-01,SKU006,CH01,BUDGET,FY_BASE,5250,150255000.0,92413600.59,3916337.24,0,SIMULATED
2024-09-01,SKU007,CH01,BUDGET,FY_BASE,8400,184312800.0,148448513.96,4804040.35,0,SIMULATED
2024-09-01,SKU008,CH01,BUDGET,FY_BASE,7350,175297500.0,133486311.96,4569060.11,0,SIMULATED
2024-09-01,SKU009,CH01,BUDGET,FY_BASE,8400,168285600.0,142933035.57,4386297.71,0,SIMULATED
2024-09-01,SKU010,CH01,BUDGET,FY_BASE,6300,144244800.0,105615543.53,3759683.75,0,SIMULATED
2024-09-01,SKU011,CH01,BUDGET,FY_BASE,4200,140238000.0,61609067.06,3655248.09,0,SIMULATED
2024-09-01,SKU012,CH01,BUDGET,FY_BASE,5250,145246500.0,82952208.14,3785792.66,0,SIMULATED
2024-09-01,SKU001,CH02,BUDGET,FY_BASE,6300,186316200.0,109479130.92,7219016.54,0,SIMULATED
2024-09-01,SKU002,CH02,BUDGET,FY_BASE,4200,144244800.0,76282233.15,5588916.03,0,SIMULATED
2024-09-01,SKU003,CH02,BUDGET,FY_BASE,4200,128217600.0,71573453.33,4967925.36,0,SIMULATED
2024-09-01,SKU004,CH02,BUDGET,FY_BASE,6300,168285600.0,108772813.95,6520402.04,0,SIMULATED
2024-09-01,SKU005,CH02,BUDGET,FY_BASE,5250,135229500.0,91379758.47,5239608.78,0,SIMULATED
2024-09-01,SKU006,CH02,BUDGET,FY_BASE,4200,120204000.0,74163282.24,4657430.02,0,SIMULATED
2024-09-01,SKU007,CH02,BUDGET,FY_BASE,6300,138234600.0,111686371.46,5356044.53,0,SIMULATED
2024-09-01,SKU008,CH02,BUDGET,FY_BASE,5250,125212500.0,95647090.18,4851489.6,0,SIMULATED
2024-09-01,SKU009,CH02,BUDGET,FY_BASE,6300,126214200.0,107536759.24,4890301.52,0,SIMULATED
2024-09-01,SKU010,CH02,BUDGET,FY_BASE,5250,120204000.0,88289621.71,4657430.02,0,SIMULATED
2024-09-01,SKU011,CH02,BUDGET,FY_BASE,3150,105178500.0,46352051.39,4075251.27,0,SIMULATED
2024-09-01,SKU012,CH02,BUDGET,FY_BASE,4200,116197200.0,66570374.76,4502182.36,0,SIMULATED
2024-09-01,SKU001,CH03,BUDGET,FY_BASE,5250,151194750.0,98392140.68,4088144.14,0,SIMULATED
2024-09-01,SKU002,CH03,BUDGET,FY_BASE,3150,105348600.0,61701394.02,2848513.33,0,SIMULATED
2024-09-01,SKU003,CH03,BUDGET,FY_BASE,3150,93643200.0,57892666.0,2532011.85,0,SIMULATED
2024-09-01,SKU004,CH03,BUDGET,FY_BASE,4200,109250400.0,78205882.14,2954013.83,0,SIMULATED
2024-09-01,SKU005,CH03,BUDGET,FY_BASE,4200,105348600.0,78840670.15,2848513.33,0,SIMULATED
2024-09-01,SKU006,CH03,BUDGET,FY_BASE,3150,87790500.0,59987466.41,2373761.11,0,SIMULATED
2024-09-01,SKU007,CH03,BUDGET,FY_BASE,5250,112176750.0,100375853.19,3033139.2,0,SIMULATED
2024-09-01,SKU008,CH03,BUDGET,FY_BASE,4200,97545000.0,82522440.57,2637512.35,0,SIMULATED
2024-09-01,SKU009,CH03,BUDGET,FY_BASE,5250,102422250.0,96646473.66,2769387.97,0,SIMULATED
2024-09-01,SKU010,CH03,BUDGET,FY_BASE,4200,93643200.0,76174560.53,2532011.85,0,SIMULATED
2024-09-01,SKU011,CH03,BUDGET,FY_BASE,2100,68281500.0,33326370.23,1846258.65,0,SIMULATED
2024-09-01,SKU012,CH03,BUDGET,FY_BASE,3150,84864150.0,53845892.48,2294635.74,0,SIMULATED
2024-09-01,SKU001,CH04,BUDGET,FY_BASE,2100,61324200.0,38647126.18,1713325.72,0,SIMULATED
2024-09-01,SKU002,CH04,BUDGET,FY_BASE,2100,71215200.0,40392480.26,1989668.57,0,SIMULATED
2024-09-01,SKU003,CH04,BUDGET,FY_BASE,2100,63302400.0,37899117.28,1768594.29,0,SIMULATED
2024-09-01,SKU004,CH04,BUDGET,FY_BASE,2100,55389600.0,38397789.89,1547520.0,0,SIMULATED
2024-09-01,SKU005,CH04,BUDGET,FY_BASE,2100,53411400.0,38709460.25,1492251.43,0,SIMULATED
2024-09-01,SKU006,CH04,BUDGET,FY_BASE,1050,29673000.0,19635233.46,829028.57,0,SIMULATED
2024-09-01,SKU007,CH04,BUDGET,FY_BASE,2100,45498600.0,39426302.11,1271177.15,0,SIMULATED
2024-09-01,SKU008,CH04,BUDGET,FY_BASE,2100,49455000.0,40517148.41,1381714.29,0,SIMULATED
2024-09-01,SKU009,CH04,BUDGET,FY_BASE,2100,41542200.0,37961451.36,1160640.0,0,SIMULATED
2024-09-01,SKU010,CH04,BUDGET,FY_BASE,2100,47476800.0,37400444.69,1326445.71,0,SIMULATED
2024-09-01,SKU011,CH04,BUDGET,FY_BASE,1050,34618500.0,16362694.55,967200.0,0,SIMULATED
2024-09-01,SKU012,CH04,BUDGET,FY_BASE,1050,28683900.0,17624959.57,801394.28,0,SIMULATED
2024-09-01,SKU001,CH05,BUDGET,FY_BASE,3150,93158100.0,54174879.22,2417845.25,0,SIMULATED
2024-09-01,SKU002,CH05,BUDGET,FY_BASE,2100,72122400.0,37747657.78,1871880.19,0,SIMULATED
2024-09-01,SKU003,CH05,BUDGET,FY_BASE,2100,64108800.0,35417555.45,1663893.5,0,SIMULATED
2024-09-01,SKU004,CH05,BUDGET,FY_BASE,3150,84142800.0,53825363.88,2183860.22,0,SIMULATED
2024-09-01,SKU005,CH05,BUDGET,FY_BASE,2100,54091800.0,36174838.71,1403910.14,0,SIMULATED
2024-09-01,SKU006,CH05,BUDGET,FY_BASE,2100,60102000.0,36699111.73,1559900.16,0,SIMULATED
2024-09-01,SKU007,CH05,BUDGET,FY_BASE,3150,69117300.0,55267114.69,1793885.18,0,SIMULATED
2024-09-01,SKU008,CH05,BUDGET,FY_BASE,2100,50085000.0,37864162.9,1299916.8,0,SIMULATED
2024-09-01,SKU009,CH05,BUDGET,FY_BASE,3150,63107100.0,53213712.01,1637895.17,0,SIMULATED
2024-09-01,SKU010,CH05,BUDGET,FY_BASE,2100,48081600.0,34951534.98,1247920.13,0,SIMULATED
2024-09-01,SKU011,CH05,BUDGET,FY_BASE,1050,35059500.0,15291296.56,909941.76,0,SIMULATED
2024-09-01,SKU012,CH05,BUDGET,FY_BASE,2100,58098600.0,32941821.71,1507903.49,0,SIMULATED
2024-10-01,SKU001,CH01,BUDGET,FY_BASE,9450,279474300.0,162985290.37,7250562.18,0,SIMULATED
2024-10-01,SKU002,CH01,BUDGET,FY_BASE,6300,216367200.0,113563944.26,5613338.46,0,SIMULATED
2024-10-01,SKU003,CH01,BUDGET,FY_BASE,6300,192326400.0,106553824.24,4989634.19,0,SIMULATED
2024-10-01,SKU004,CH01,BUDGET,FY_BASE,8400,224380800.0,143941130.99,5821239.89,0,SIMULATED
2024-10-01,SKU005,CH01,BUDGET,FY_BASE,7350,189321300.0,126970798.79,4911671.15,0,SIMULATED
2024-10-01,SKU006,CH01,BUDGET,FY_BASE,5250,150255000.0,92007825.21,3898151.71,0,SIMULATED
2024-10-01,SKU007,CH01,BUDGET,FY_BASE,9450,207351900.0,166271284.13,5379449.36,0,SIMULATED
2024-10-01,SKU008,CH01,BUDGET,FY_BASE,7350,175297500.0,132900191.97,4547843.66,0,SIMULATED
2024-10-01,SKU009,CH01,BUDGET,FY_BASE,8400,168285600.0,142305436.33,4365929.91,0,SIMULATED
2024-10-01,SKU010,CH01,BUDGET,FY_BASE,6300,144244800.0,105151800.24,3742225.64,0,SIMULATED
2024-10-01,SKU011,CH01,BUDGET,FY_BASE,4200,140238000.0,61338550.14,3638274.93,0,SIMULATED
2024-10-01,SKU012,CH01,BUDGET,FY_BASE,5250,145246500.0,82587976.44,3768213.32,0,SIMULATED
2024-10-01,SKU001,CH02,BUDGET,FY_BASE,7350,217368900.0,127134889.13,8363520.26,0,SIMULATED
2024-10-01,SKU002,CH02,BUDGET,FY_BASE,5250,180306000.0,94911760.55,6937482.24,0,SIMULATED
2024-10-01,SKU003,CH02,BUDGET,FY_BASE,4200,128217600.0,71242407.92,4933320.7,0,SIMULATED
2024-10-01,SKU004,CH02,BUDGET,FY_BASE,6300,168285600.0,108269712.03,6474983.42,0,SIMULATED
2024-10-01,SKU005,CH02,BUDGET,FY_BASE,5250,135229500.0,90957103.86,5203111.68,0,SIMULATED
2024-10-01,SKU006,CH02,BUDGET,FY_BASE,4200,120204000.0,73820258.2,4624988.16,0,SIMULATED
2024-10-01,SKU007,CH02,BUDGET,FY_BASE,7350,161273700.0,129698092.53,6205192.44,0,SIMULATED
2024-10-01,SKU008,CH02,BUDGET,FY_BASE,5250,125212500.0,95204698.08,4817696.0,0,SIMULATED
2024-10-01,SKU009,CH02,BUDGET,FY_BASE,6300,126214200.0,107039374.4,4856237.57,0,SIMULATED
2024-10-01,SKU010,CH02,BUDGET,FY_BASE,5250,120204000.0,87881259.76,4624988.16,0,SIMULATED
2024-10-01,SKU011,CH02,BUDGET,FY_BASE,3150,105178500.0,46137661.37,4046864.64,0,SIMULATED
2024-10-01,SKU012,CH02,BUDGET,FY_BASE,4200,116197200.0,66262469.85,4470821.89,0,SIMULATED
2024-10-01,SKU001,CH03,BUDGET,FY_BASE,5250,151194750.0,99185379.67,4098246.21,0,SIMULATED
2024-10-01,SKU002,CH03,BUDGET,FY_BASE,4200,140464800.0,82931775.52,3807402.93,0,SIMULATED
2024-10-01,SKU003,CH03,BUDGET,FY_BASE,3150,93643200.0,58359397.58,2538268.62,0,SIMULATED
2024-10-01,SKU004,CH03,BUDGET,FY_BASE,5250,136563000.0,98545474.0,3701641.74,0,SIMULATED
2024-10-01,SKU005,CH03,BUDGET,FY_BASE,4200,105348600.0,79476284.87,2855552.2,0,SIMULATED
2024-10-01,SKU006,CH03,BUDGET,FY_BASE,3150,87790500.0,60471086.32,2379626.83,0,SIMULATED
2024-10-01,SKU007,CH03,BUDGET,FY_BASE,5250,112176750.0,101185084.91,3040634.29,0,SIMULATED
2024-10-01,SKU008,CH03,BUDGET,FY_BASE,4200,97545000.0,83187737.79,2644029.81,0,SIMULATED
2024-10-01,SKU009,CH03,BUDGET,FY_BASE,5250,102422250.0,97425639.07,2776231.31,0,SIMULATED
2024-10-01,SKU010,CH03,BUDGET,FY_BASE,4200,93643200.0,76788681.04,2538268.62,0,SIMULATED
2024-10-01,SKU011,CH03,BUDGET,FY_BASE,2100,68281500.0,33595047.96,1850820.87,0,SIMULATED
2024-10-01,SKU012,CH03,BUDGET,FY_BASE,3150,84864150.0,54279998.9,2300305.94,0,SIMULATED
2024-10-01,SKU001,CH04,BUDGET,FY_BASE,3150,91986300.0,51106662.31,2260286.86,0,SIMULATED
2024-10-01,SKU002,CH04,BUDGET,FY_BASE,2100,71215200.0,35609803.41,1749899.51,0,SIMULATED
2024-10-01,SKU003,CH04,BUDGET,FY_BASE,2100,63302400.0,33411667.4,1555466.23,0,SIMULATED
2024-10-01,SKU004,CH04,BUDGET,FY_BASE,2100,55389600.0,33851294.6,1361032.94,0,SIMULATED
2024-10-01,SKU005,CH04,BUDGET,FY_BASE,2100,53411400.0,34126061.6,1312424.63,0,SIMULATED
2024-10-01,SKU006,CH04,BUDGET,FY_BASE,2100,59346000.0,34620642.21,1458249.59,0,SIMULATED
2024-10-01,SKU007,CH04,BUDGET,FY_BASE,3150,68247900.0,52137038.56,1676987.03,0,SIMULATED
2024-10-01,SKU008,CH04,BUDGET,FY_BASE,2100,49455000.0,35719710.21,1215207.99,0,SIMULATED
2024-10-01,SKU009,CH04,BUDGET,FY_BASE,2100,41542200.0,33466620.8,1020774.71,0,SIMULATED
2024-10-01,SKU010,CH04,BUDGET,FY_BASE,2100,47476800.0,32972040.2,1166599.67,0,SIMULATED
2024-10-01,SKU011,CH04,BUDGET,FY_BASE,1050,34618500.0,14425267.58,850645.59,0,SIMULATED
2024-10-01,SKU012,CH04,BUDGET,FY_BASE,2100,57367800.0,31076147.91,1409641.26,0,SIMULATED
2024-10-01,SKU001,CH05,BUDGET,FY_BASE,3150,93158100.0,56802965.79,2535137.75,0,SIMULATED
2024-10-01,SKU002,CH05,BUDGET,FY_BASE,2100,72122400.0,39578840.68,1962687.28,0,SIMULATED
2024-10-01,SKU003,CH05,BUDGET,FY_BASE,2100,64108800.0,37135702.37,1744610.92,0,SIMULATED
2024-10-01,SKU004,CH05,BUDGET,FY_BASE,3150,84142800.0,56436495.05,2289801.83,0,SIMULATED
2024-10-01,SKU005,CH05,BUDGET,FY_BASE,2100,54091800.0,37929722.32,1472015.46,0,SIMULATED
2024-10-01,SKU006,CH05,BUDGET,FY_BASE,2100,60102000.0,38479428.45,1635572.74,0,SIMULATED
2024-10-01,SKU007,CH05,BUDGET,FY_BASE,3150,69117300.0,57948186.88,1880908.65,0,SIMULATED
2024-10-01,SKU008,CH05,BUDGET,FY_BASE,2100,50085000.0,39700997.59,1362977.28,0,SIMULATED
2024-10-01,SKU009,CH05,BUDGET,FY_BASE,3150,63107100.0,55795171.24,1717351.38,0,SIMULATED
2024-10-01,SKU010,CH05,BUDGET,FY_BASE,2100,48081600.0,36647074.71,1308458.19,0,SIMULATED
2024-10-01,SKU011,CH05,BUDGET,FY_BASE,1050,35059500.0,16033095.18,954084.1,0,SIMULATED
2024-10-01,SKU012,CH05,BUDGET,FY_BASE,2100,58098600.0,34539867.9,1581053.65,0,SIMULATED
2024-11-01,SKU001,CH01,BUDGET,FY_BASE,9450,278419680.0,168007535.41,19498970.74,0,SIMULATED
2024-11-01,SKU002,CH01,BUDGET,FY_BASE,7350,251475840.0,136573867.5,17611973.58,0,SIMULATED
2024-11-01,SKU003,CH01,BUDGET,FY_BASE,6300,191600640.0,109837184.45,13418646.53,0,SIMULATED
2024-11-01,SKU004,CH01,BUDGET,FY_BASE,9450,251475840.0,166923615.83,17611973.58,0,SIMULATED
