MonthStart,ChannelKey,CostType,AmountVND,SourceCostBucket,AllocationMethod,EvidenceClass,DatasetVersion
2024-08-01,CH03,CHANNEL_FEE,143251744.67,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-08-01,CH03,TRADE_SPEND,29844113.47,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-08-01,CH03,VARIABLE_FULFILMENT,13578264.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-08-01,CH04,COGS,369107328.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-08-01,CH04,CHANNEL_FEE,47626752.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-08-01,CH04,TRADE_SPEND,14883360.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-08-01,CH04,VARIABLE_FULFILMENT,6285024.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-08-01,CH05,COGS,442928793.6,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-08-01,CH05,CHANNEL_FEE,14288025.6,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-08-01,CH05,TRADE_SPEND,17860032.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-08-01,CH05,VARIABLE_FULFILMENT,8586000.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH01,COGS,1304868864.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-09-01,CH01,CHANNEL_FEE,73661952.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH01,TRADE_SPEND,52615680.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH01,VARIABLE_FULFILMENT,24223968.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH02,COGS,997840896.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-09-01,CH02,CHANNEL_FEE,72423936.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH02,TRADE_SPEND,59548569.6,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH02,VARIABLE_FULFILMENT,18442728.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH03,COGS,836106485.76,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-09-01,CH03,CHANNEL_FEE,149750415.36,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH03,TRADE_SPEND,31198003.2,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH03,VARIABLE_FULFILMENT,13845816.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH04,COGS,383784960.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-09-01,CH04,CHANNEL_FEE,49520640.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH04,TRADE_SPEND,15475200.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH04,VARIABLE_FULFILMENT,6646752.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH05,COGS,460541952.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-09-01,CH05,CHANNEL_FEE,14856192.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH05,TRADE_SPEND,18570240.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-09-01,CH05,VARIABLE_FULFILMENT,8586000.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH01,COGS,1368169574.4,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-10-01,CH01,CHANNEL_FEE,77235379.2,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH01,TRADE_SPEND,55168128.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH01,VARIABLE_FULFILMENT,25517592.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH02,COGS,1046247321.6,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-10-01,CH02,CHANNEL_FEE,75937305.6,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH02,TRADE_SPEND,62437340.16,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH02,VARIABLE_FULFILMENT,19473048.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH03,COGS,881363416.78,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-10-01,CH03,CHANNEL_FEE,157856134.35,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH03,TRADE_SPEND,32886694.66,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH03,VARIABLE_FULFILMENT,14559288.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH04,COGS,402402816.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-10-01,CH04,CHANNEL_FEE,51922944.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH04,TRADE_SPEND,16225920.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH04,VARIABLE_FULFILMENT,7924104.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH05,COGS,482883379.2,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-10-01,CH05,CHANNEL_FEE,15576883.2,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH05,TRADE_SPEND,19471104.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-10-01,CH05,VARIABLE_FULFILMENT,8586000.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH01,COGS,1509179596.8,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-11-01,CH01,CHANNEL_FEE,85195622.4,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH01,TRADE_SPEND,158220441.6,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH01,VARIABLE_FULFILMENT,27110160.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH02,COGS,1154078515.2,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-11-01,CH02,CHANNEL_FEE,83763763.2,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH02,TRADE_SPEND,143329105.92,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH02,VARIABLE_FULFILMENT,20335392.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH03,COGS,977381362.48,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-11-01,CH03,CHANNEL_FEE,175053378.36,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH03,TRADE_SPEND,94820579.94,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH03,VARIABLE_FULFILMENT,16203576.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH04,COGS,443876352.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-11-01,CH04,CHANNEL_FEE,57274368.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH04,TRADE_SPEND,46535424.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH04,VARIABLE_FULFILMENT,8208000.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH05,COGS,532651622.4,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-11-01,CH05,CHANNEL_FEE,17182310.4,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH05,TRADE_SPEND,55842508.8,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-11-01,CH05,VARIABLE_FULFILMENT,9158688.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH01,COGS,1652618035.2,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-12-01,CH01,CHANNEL_FEE,93292953.6,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH01,TRADE_SPEND,66637824.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH01,VARIABLE_FULFILMENT,30543264.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH02,COGS,1263766732.8,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-12-01,CH02,CHANNEL_FEE,91725004.8,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH02,TRADE_SPEND,75418337.28,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH02,VARIABLE_FULFILMENT,23502744.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH03,COGS,1075948417.84,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-12-01,CH03,CHANNEL_FEE,192707179.32,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH03,TRADE_SPEND,40147329.02,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH03,VARIABLE_FULFILMENT,17959428.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH04,COGS,486064128.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-12-01,CH04,CHANNEL_FEE,62717952.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH04,TRADE_SPEND,19599360.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH04,VARIABLE_FULFILMENT,8760600.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH05,COGS,583276953.6,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2024-12-01,CH05,CHANNEL_FEE,18815385.6,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH05,TRADE_SPEND,23519232.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2024-12-01,CH05,VARIABLE_FULFILMENT,11127456.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH01,COGS,1303249920.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-01-01,CH01,CHANNEL_FEE,73570560.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH01,TRADE_SPEND,52550400.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH01,VARIABLE_FULFILMENT,24223968.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH02,COGS,996602880.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-01-01,CH02,CHANNEL_FEE,72334080.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH02,TRADE_SPEND,59474688.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH02,VARIABLE_FULFILMENT,18442728.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH03,COGS,852963471.36,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-01-01,CH03,CHANNEL_FEE,152769576.96,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH03,TRADE_SPEND,31826995.2,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH03,VARIABLE_FULFILMENT,14559288.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH04,COGS,383308800.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-01-01,CH04,CHANNEL_FEE,49459200.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH04,TRADE_SPEND,15456000.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH04,VARIABLE_FULFILMENT,6646752.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH05,COGS,459970560.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-01-01,CH05,CHANNEL_FEE,14837760.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH05,TRADE_SPEND,18547200.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-01-01,CH05,VARIABLE_FULFILMENT,8586000.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH01,COGS,1289084160.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-02-01,CH01,CHANNEL_FEE,72770880.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH01,TRADE_SPEND,51979200.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH01,VARIABLE_FULFILMENT,23903424.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH02,COGS,985770240.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-02-01,CH02,CHANNEL_FEE,71547840.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH02,TRADE_SPEND,58828224.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH02,VARIABLE_FULFILMENT,18442728.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH03,COGS,848117088.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-02-01,CH03,CHANNEL_FEE,151901568.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH03,TRADE_SPEND,31646160.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH03,VARIABLE_FULFILMENT,14559288.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH04,COGS,379142400.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-02-01,CH04,CHANNEL_FEE,48921600.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH04,TRADE_SPEND,15288000.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH04,VARIABLE_FULFILMENT,6646752.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH05,COGS,454970880.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-02-01,CH05,CHANNEL_FEE,14676480.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH05,TRADE_SPEND,18345600.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-02-01,CH05,VARIABLE_FULFILMENT,8586000.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH01,COGS,1354084761.6,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-03-01,CH01,CHANNEL_FEE,76440268.8,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH01,TRADE_SPEND,54600192.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH01,VARIABLE_FULFILMENT,24487272.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH02,COGS,1035476582.4,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-03-01,CH02,CHANNEL_FEE,75155558.4,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH02,TRADE_SPEND,61794570.24,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH02,VARIABLE_FULFILMENT,19118160.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH03,COGS,895530509.11,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-03-01,CH03,CHANNEL_FEE,160393524.02,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH03,TRADE_SPEND,33415317.5,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH03,VARIABLE_FULFILMENT,14559288.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH04,COGS,398260224.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-03-01,CH04,CHANNEL_FEE,51388416.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH04,TRADE_SPEND,16058880.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH04,VARIABLE_FULFILMENT,7234560.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH05,COGS,477912268.8,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-03-01,CH05,CHANNEL_FEE,15416524.8,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH05,TRADE_SPEND,19270656.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-03-01,CH05,VARIABLE_FULFILMENT,8586000.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH01,COGS,1379866444.8,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-04-01,CH01,CHANNEL_FEE,77895686.4,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH01,TRADE_SPEND,55639776.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH01,VARIABLE_FULFILMENT,38276388.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH02,COGS,1055191987.2,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-04-01,CH02,CHANNEL_FEE,76586515.2,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH02,TRADE_SPEND,62971134.72,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH02,VARIABLE_FULFILMENT,29209572.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH03,COGS,917317931.44,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-04-01,CH03,CHANNEL_FEE,164295748.92,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH03,TRADE_SPEND,34228281.02,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH03,VARIABLE_FULFILMENT,21838932.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH04,COGS,405843072.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-04-01,CH04,CHANNEL_FEE,52366848.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH04,TRADE_SPEND,16364640.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH04,VARIABLE_FULFILMENT,11886156.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH05,COGS,487011686.4,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-04-01,CH05,CHANNEL_FEE,15710054.4,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH05,TRADE_SPEND,19637568.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-04-01,CH05,VARIABLE_FULFILMENT,13308300.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH01,COGS,1365336422.4,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-05-01,CH01,CHANNEL_FEE,77075443.2,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH01,TRADE_SPEND,55053888.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH01,VARIABLE_FULFILMENT,25517592.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH02,COGS,1044080793.6,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-05-01,CH02,CHANNEL_FEE,75780057.6,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH02,TRADE_SPEND,62308047.36,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH02,VARIABLE_FULFILMENT,19473048.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH03,COGS,912345259.62,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-05-01,CH03,CHANNEL_FEE,163405121.13,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH03,TRADE_SPEND,34042733.57,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH03,VARIABLE_FULFILMENT,14559288.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH04,COGS,401569536.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-05-01,CH04,CHANNEL_FEE,51815424.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH04,TRADE_SPEND,16192320.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH04,VARIABLE_FULFILMENT,7924104.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH05,COGS,481883443.2,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-05-01,CH05,CHANNEL_FEE,15544627.2,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH05,TRADE_SPEND,19430784.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-05-01,CH05,VARIABLE_FULFILMENT,8586000.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-06-01,CH01,COGS,1363960320.0,AUTHORITATIVE_CHANNEL_MONTH_COGS,PRO_RATA_PRELIM_COGS,SIMULATED,final_v1.0.0
2025-06-01,CH01,CHANNEL_FEE,76997760.0,CHANNEL_FEE,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-06-01,CH01,TRADE_SPEND,54998400.0,TRADE_SPEND,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
2025-06-01,CH01,VARIABLE_FULFILMENT,25151256.0,FULFILMENT,NET_REVENUE_SHARE,DERIVED,final_v1.0.0
