LineID,OrderID,Date,MonthStart,SKUKey,CustomerKey,ChannelKey,CompanyKey,Region,UnitsCorrected,UnitPriceVND,GrossSalesVND,DiscountVND,ReturnsVND,RebatesVND,VoucherSupportVND,NetRevenueVND,PreliminaryCOGSVND,COGSScaleFactor,CorrectedCOGSVND,AllocatedChannelFeeVND,AllocatedTradeSpendVND,AllocatedVariableFulfilmentVND,ContributionProfitVND,AllocationMethod,AllocationDriver,SourceCostBucket,EvidenceClass,IsIntercompany,IsStockout
VN000001304,ORD00001304,2024-10-01,2024-10-01,SKU008,CUS02,CH04,VN,South,2000,25000,50000000.0,2000000.0,900000.0,0,0,47100000.0,26000000.0,1.308414,34018771.63,3703491.01,1157340.94,565200.0,7655196.42,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001305,ORD00001305,2024-10-01,2024-10-01,SKU009,CUS03,CH04,VN,Central,2000,21000,42000000.0,1680000.0,756000.0,0,0,39564000.0,24360000.0,1.308414,31872972.19,3110932.45,972166.39,474768.0,3133160.97,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001306,ORD00001306,2024-10-01,2024-10-01,SKU010,CUS04,CH04,VN,North,2000,24000,48000000.0,1920000.0,864000.0,0,0,45216000.0,24000000.0,1.308414,31401943.05,3555351.37,1111047.3,542592.0,8605066.28,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001307,ORD00001307,2024-10-01,2024-10-01,SKU011,CUS05,CH04,VN,South,1000,35000,35000000.0,1400000.0,630000.0,0,0,32970000.0,10500000.0,1.308414,13738350.08,2592443.71,810138.66,395640.0,15433427.55,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001308,ORD00001308,2024-10-01,2024-10-01,SKU012,CUS06,CH04,VN,Central,2000,29000,58000000.0,2320000.0,1044000.0,0,0,54636000.0,22620000.0,1.308414,29596331.34,4296049.57,1342515.49,655632.0,18745471.6,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001309,ORD00001309,2024-10-01,2024-10-01,SKU001,CUS06,CH05,VN,Central,3000,31000,93000000.0,3720000.0,558000.0,0,0,88722000.0,37200000.0,1.454249,54098062.66,1931533.52,2414416.9,1064664.0,29213322.92,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001310,ORD00001310,2024-10-01,2024-10-01,SKU002,CUS07,CH05,VN,North,2000,36000,72000000.0,2880000.0,432000.0,0,0,68688000.0,25920000.0,1.454249,37694133.98,1495380.79,1869225.98,824256.0,26805003.25,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001311,ORD00001311,2024-10-01,2024-10-01,SKU003,CUS08,CH05,VN,South,2000,32000,64000000.0,2560000.0,384000.0,0,0,61056000.0,24320000.0,1.454249,35367335.59,1329227.37,1661534.21,732672.0,21965230.83,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001312,ORD00001312,2024-10-01,2024-10-01,SKU004,CUS09,CH05,VN,Central,3000,28000,84000000.0,3360000.0,504000.0,0,0,80136000.0,36960000.0,1.454249,53749042.9,1744610.92,2180763.65,961632.0,21499950.53,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001313,ORD00001313,2024-10-01,2024-10-01,SKU005,CUS10,CH05,VN,North,2000,27000,54000000.0,2160000.0,324000.0,0,0,51516000.0,24840000.0,1.454249,36123545.07,1121535.59,1401919.49,618192.0,12250807.85,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001314,ORD00001314,2024-10-01,2024-10-01,SKU006,CUS01,CH05,VN,North,2000,30000,60000000.0,2400000.0,360000.0,0,0,57240000.0,25200000.0,1.454249,36647074.71,1246150.66,1557688.32,686880.0,17102206.31,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001315,ORD00001315,2024-10-01,2024-10-01,SKU007,CUS02,CH05,VN,South,3000,23000,69000000.0,2760000.0,414000.0,0,0,65826000.0,37950000.0,1.454249,55188749.41,1433073.25,1791341.57,789912.0,6622923.77,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001316,ORD00001316,2024-10-01,2024-10-01,SKU008,CUS03,CH05,VN,Central,2000,25000,50000000.0,2000000.0,300000.0,0,0,47700000.0,26000000.0,1.454249,37810473.9,1038458.88,1298073.6,572400.0,6980593.62,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001317,ORD00001317,2024-10-01,2024-10-01,SKU009,CUS04,CH05,VN,North,3000,21000,63000000.0,2520000.0,378000.0,0,0,60102000.0,36540000.0,1.454249,53138258.32,1308458.19,1635572.74,721224.0,3298486.75,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001318,ORD00001318,2024-10-01,2024-10-01,SKU010,CUS05,CH05,VN,South,2000,24000,48000000.0,1920000.0,288000.0,0,0,45792000.0,24000000.0,1.454249,34901975.91,996920.52,1246150.66,549504.0,8097448.91,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001319,ORD00001319,2024-10-01,2024-10-01,SKU011,CUS06,CH05,VN,Central,1000,35000,35000000.0,1400000.0,210000.0,0,0,33390000.0,10500000.0,1.454249,15269614.46,726921.22,908651.52,400680.0,16084132.8,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001320,ORD00001320,2024-10-01,2024-10-01,SKU012,CUS07,CH05,VN,North,2000,29000,58000000.0,2320000.0,348000.0,0,0,55332000.0,22620000.0,1.454249,32895112.29,1204612.3,1505765.38,663984.0,19062526.03,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001321,ORD00001321,2024-11-01,2024-11-01,SKU001,CUS03,CH01,VN,Central,9000,31000,279000000.0,19530000.0,1674000.0,0,0,257796000.0,111600000.0,1.39393,155562532.79,9721709.06,18054602.54,3093552.0,71363603.61,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001322,ORD00001322,2024-11-01,2024-11-01,SKU002,CUS04,CH01,VN,North,7000,36000,252000000.0,17640000.0,1512000.0,0,0,232848000.0,90720000.0,1.39393,126457284.72,8780898.51,16307382.94,2794176.0,78508257.83,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001323,ORD00001323,2024-11-01,2024-11-01,SKU003,CUS05,CH01,VN,South,6000,32000,192000000.0,13440000.0,1152000.0,0,0,177408000.0,72960000.0,1.39393,101701096.71,6690208.38,12424672.71,2128896.0,54463126.2,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001324,ORD00001324,2024-11-01,2024-11-01,SKU004,CUS06,CH01,VN,Central,9000,28000,252000000.0,17640000.0,1512000.0,0,0,232848000.0,110880000.0,1.39393,154558903.55,8780898.51,16307382.94,2794176.0,50406639.0,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001325,ORD00001325,2024-11-01,2024-11-01,SKU005,CUS07,CH01,VN,North,7000,27000,189000000.0,13230000.0,1134000.0,0,0,174636000.0,86940000.0,1.39393,121188231.19,6585673.88,12230537.2,2095632.0,32535925.73,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001326,ORD00001326,2024-11-01,2024-11-01,SKU006,CUS08,CH01,VN,South,6000,30000,180000000.0,12600000.0,1080000.0,0,0,166320000.0,75600000.0,1.39393,105381070.6,6272070.36,11648130.67,1995840.0,41022888.37,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001327,ORD00001327,2024-11-01,2024-11-01,SKU007,CUS09,CH01,VN,Central,10000,23000,230000000.0,16100000.0,1380000.0,0,0,212520000.0,126500000.0,1.39393,176332082.42,8014312.13,14883722.52,2550240.0,10739642.93,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001328,ORD00001328,2024-11-01,2024-11-01,SKU008,CUS10,CH01,VN,North,8000,25000,200000000.0,14000000.0,1200000.0,0,0,184800000.0,104000000.0,1.39393,144968668.55,6968967.07,12942367.41,2217600.0,17702396.97,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001329,ORD00001329,2024-11-01,2024-11-01,SKU009,CUS01,CH01,VN,North,9000,21000,189000000.0,13230000.0,1134000.0,0,0,174636000.0,109620000.0,1.39393,152802552.37,6585673.88,12230537.2,2095632.0,921604.55,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001330,ORD00001330,2024-11-01,2024-11-01,SKU010,CUS02,CH01,VN,South,7000,24000,168000000.0,11760000.0,1008000.0,0,0,155232000.0,84000000.0,1.39393,117090078.45,5853932.34,10871588.63,1862784.0,19553616.58,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001331,ORD00001331,2024-11-01,2024-11-01,SKU011,CUS03,CH01,VN,Central,4000,35000,140000000.0,9800000.0,840000.0,0,0,129360000.0,42000000.0,1.39393,58545039.22,4878276.95,9059657.19,1552320.0,55324706.64,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001332,ORD00001332,2024-11-01,2024-11-01,SKU012,CUS04,CH01,VN,North,6000,29000,174000000.0,12180000.0,1044000.0,0,0,160776000.0,67860000.0,1.39393,94592056.23,6063001.35,11259859.65,1929312.0,46931770.77,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001333,ORD00001333,2024-11-01,2024-11-01,SKU001,CUS04,CH02,VN,North,7000,31000,217000000.0,15190000.0,1302000.0,0,0,200508000.0,86800000.0,1.421086,123350303.68,9910979.62,16958787.34,2406096.0,47881833.36,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001334,ORD00001334,2024-11-01,2024-11-01,SKU002,CUS05,CH02,VN,South,5000,36000,180000000.0,12600000.0,1080000.0,0,0,166320000.0,64800000.0,1.421086,92086401.82,8221089.08,14067196.87,1995840.0,49949472.23,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001335,ORD00001335,2024-11-01,2024-11-01,SKU003,CUS06,CH02,VN,Central,5000,32000,160000000.0,11200000.0,960000.0,0,0,147840000.0,60800000.0,1.421086,86402056.03,7307634.74,12504175.0,1774080.0,39852054.23,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001336,ORD00001336,2024-11-01,2024-11-01,SKU004,CUS07,CH02,VN,North,7000,28000,196000000.0,13720000.0,1176000.0,0,0,181104000.0,86240000.0,1.421086,122554495.27,8951852.56,15317614.37,2173248.0,32106789.8,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001337,ORD00001337,2024-11-01,2024-11-01,SKU005,CUS08,CH02,VN,South,6000,27000,162000000.0,11340000.0,972000.0,0,0,149688000.0,74520000.0,1.421086,105899362.1,7398980.17,12660477.19,1796256.0,21932924.54,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001338,ORD00001338,2024-11-01,2024-11-01,SKU006,CUS09,CH02,VN,Central,4000,30000,120000000.0,8400000.0,720000.0,0,0,110880000.0,50400000.0,1.421086,71622756.97,5480726.05,9378131.25,1330560.0,23067825.73,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001339,ORD00001339,2024-11-01,2024-11-01,SKU007,CUS10,CH02,VN,North,7000,23000,161000000.0,11270000.0,966000.0,0,0,148764000.0,88550000.0,1.421086,125837204.96,7353307.46,12582326.09,1785168.0,1205993.49,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001340,ORD00001340,2024-11-01,2024-11-01,SKU008,CUS01,CH02,VN,North,6000,25000,150000000.0,10500000.0,900000.0,0,0,138600000.0,78000000.0,1.421086,110844742.94,6850907.57,11722664.06,1663200.0,7518485.43,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001341,ORD00001341,2024-11-01,2024-11-01,SKU009,CUS02,CH02,VN,South,7000,21000,147000000.0,10290000.0,882000.0,0,0,135828000.0,85260000.0,1.421086,121161830.55,6713889.42,11488210.78,1629936.0,-5165866.75,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001342,ORD00001342,2024-11-01,2024-11-01,SKU010,CUS03,CH02,VN,Central,5000,24000,120000000.0,8400000.0,720000.0,0,0,110880000.0,60000000.0,1.421086,85265186.87,5480726.05,9378131.25,1330560.0,9425395.83,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001343,ORD00001343,2024-11-01,2024-11-01,SKU011,CUS04,CH02,VN,North,3000,35000,105000000.0,7350000.0,630000.0,0,0,97020000.0,31500000.0,1.421086,44764223.11,4795635.3,8205864.84,1164240.0,38090036.75,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001344,ORD00001344,2024-11-01,2024-11-01,SKU012,CUS05,CH02,VN,South,4000,29000,116000000.0,8120000.0,696000.0,0,0,107184000.0,45240000.0,1.421086,64289950.9,5298035.19,9065526.87,1286208.0,27244279.04,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001345,ORD00001345,2024-11-01,2024-11-01,SKU001,CUS05,CH03,VN,South,6000,31000,186000000.0,17670000.0,1116000.0,0,0,167214000.0,74400000.0,1.474892,109731957.16,21677715.3,11742095.79,2006568.0,22055663.75,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001346,ORD00001346,2024-11-01,2024-11-01,SKU002,CUS06,CH03,VN,Central,4000,36000,144000000.0,13680000.0,864000.0,0,0,129456000.0,51840000.0,1.474892,76458395.95,16782747.33,9090654.8,1553472.0,25570729.92,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001347,ORD00001347,2024-11-01,2024-11-01,SKU003,CUS07,CH03,VN,North,4000,32000,128000000.0,12160000.0,768000.0,0,0,115072000.0,48640000.0,1.474892,71738741.88,14917997.62,8080582.05,1380864.0,18953814.45,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001348,ORD00001348,2024-11-01,2024-11-01,SKU004,CUS08,CH03,VN,South,5000,28000,140000000.0,13300000.0,840000.0,0,0,125860000.0,61600000.0,1.474892,90853340.87,16316559.9,8838136.61,1510320.0,8341642.62,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001349,ORD00001349,2024-11-01,2024-11-01,SKU005,CUS09,CH03,VN,Central,4000,27000,108000000.0,10260000.0,648000.0,0,0,97092000.0,49680000.0,1.474892,73272629.46,12587060.49,6817991.1,1165104.0,3249214.95,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001350,ORD00001350,2024-11-01,2024-11-01,SKU006,CUS10,CH03,VN,North,3000,30000,90000000.0,8550000.0,540000.0,0,0,80910000.0,37800000.0,1.474892,55750913.72,10489217.08,5681659.25,970920.0,8017289.95,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001351,ORD00001351,2024-11-01,2024-11-01,SKU007,CUS01,CH03,VN,North,6000,23000,138000000.0,13110000.0,828000.0,0,0,124062000.0,75900000.0,1.474892,111944295.0,16083466.19,8711877.52,1488744.0,-14166382.71,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001352,ORD00001352,2024-11-01,2024-11-01,SKU008,CUS02,CH03,VN,South,5000,25000,125000000.0,11875000.0,750000.0,0,0,112375000.0,65000000.0,1.474892,95867973.32,14568357.05,7891193.4,1348500.0,-7301023.77,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001353,ORD00001353,2024-11-01,2024-11-01,SKU009,CUS03,CH03,VN,Central,6000,21000,126000000.0,11970000.0,756000.0,0,0,113274000.0,73080000.0,1.474892,107785099.85,14684903.91,7954322.95,1359288.0,-18509614.71,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001354,ORD00001354,2024-11-01,2024-11-01,SKU010,CUS04,CH03,VN,North,4000,24000,96000000.0,9120000.0,576000.0,0,0,86304000.0,48000000.0,1.474892,70794811.07,11188498.22,6060436.53,1035648.0,-2775393.82,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001355,ORD00001355,2024-11-01,2024-11-01,SKU011,CUS05,CH03,VN,South,3000,35000,105000000.0,9975000.0,630000.0,0,0,94395000.0,31500000.0,1.474892,46459094.76,12237419.92,6628602.46,1132740.0,27937142.86,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001356,ORD00001356,2024-11-01,2024-11-01,SKU012,CUS06,CH03,VN,Central,4000,29000,116000000.0,11020000.0,696000.0,0,0,104284000.0,45240000.0,1.474892,66724109.44,13519435.35,7323027.48,1251408.0,15466019.73,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001357,ORD00001357,2024-11-01,2024-11-01,SKU001,CUS06,CH04,VN,Central,3000,31000,93000000.0,6510000.0,1674000.0,0,0,84816000.0,37200000.0,1.336776,49728053.89,7102021.63,5770392.58,1017792.0,21197739.9,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001358,ORD00001358,2024-11-01,2024-11-01,SKU002,CUS07,CH04,VN,North,2000,36000,72000000.0,5040000.0,1296000.0,0,0,65664000.0,25920000.0,1.336776,34649224.65,5498339.33,4467400.7,787968.0,20261067.32,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001359,ORD00001359,2024-11-01,2024-11-01,SKU003,CUS08,CH04,VN,South,2000,32000,64000000.0,4480000.0,1152000.0,0,0,58368000.0,24320000.0,1.336776,32510383.62,4887412.74,3971022.85,700416.0,16298764.79,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001360,ORD00001360,2024-11-01,2024-11-01,SKU004,CUS09,CH04,VN,Central,3000,28000,84000000.0,5880000.0,1512000.0,0,0,76608000.0,36960000.0,1.336776,49407227.74,6414729.22,5211967.49,919296.0,14654779.55,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001361,ORD00001361,2024-11-01,2024-11-01,SKU005,CUS10,CH04,VN,North,2000,27000,54000000.0,3780000.0,972000.0,0,0,49248000.0,24840000.0,1.336776,33205506.95,4123754.5,3350550.53,590976.0,7977212.02,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001362,ORD00001362,2024-11-01,2024-11-01,SKU006,CUS01,CH04,VN,North,2000,30000,60000000.0,4200000.0,1080000.0,0,0,54720000.0,25200000.0,1.336776,33686746.18,4581949.44,3722833.92,656640.0,12071830.46,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001363,ORD00001363,2024-11-01,2024-11-01,SKU007,CUS02,CH04,VN,South,3000,23000,69000000.0,4830000.0,1242000.0,0,0,62928000.0,37950000.0,1.336776,50730635.62,5269241.86,4281259.01,755136.0,1891727.51,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001364,ORD00001364,2024-11-01,2024-11-01,SKU008,CUS03,CH04,VN,Central,2000,25000,50000000.0,3500000.0,900000.0,0,0,45600000.0,26000000.0,1.336776,34756166.7,3818291.2,3102361.6,547200.0,3375980.5,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001365,ORD00001365,2024-11-01,2024-11-01,SKU009,CUS04,CH04,VN,North,3000,21000,63000000.0,4410000.0,1134000.0,0,0,57456000.0,36540000.0,1.336776,48845781.97,4811046.91,3908975.62,689472.0,-799276.5,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001366,ORD00001366,2024-11-01,2024-11-01,SKU010,CUS05,CH04,VN,South,2000,24000,48000000.0,3360000.0,864000.0,0,0,43776000.0,24000000.0,1.336776,32082615.41,3665559.55,2978267.14,525312.0,4524245.9,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001367,ORD00001367,2024-11-01,2024-11-01,SKU011,CUS06,CH04,VN,Central,1000,35000,35000000.0,2450000.0,630000.0,0,0,31920000.0,10500000.0,1.336776,14036144.24,2672803.84,2171653.12,383040.0,12656358.8,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001368,ORD00001368,2024-11-01,2024-11-01,SKU012,CUS07,CH04,VN,North,2000,29000,58000000.0,4060000.0,1044000.0,0,0,52896000.0,22620000.0,1.336776,30237865.03,4429217.79,3598739.46,634752.0,13995425.72,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001369,ORD00001369,2024-11-01,2024-11-01,SKU001,CUS07,CH05,VN,North,3000,31000,93000000.0,6510000.0,558000.0,0,0,85932000.0,37200000.0,1.441664,53629903.25,1934570.06,6287352.69,1031184.0,23048990.0,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001370,ORD00001370,2024-11-01,2024-11-01,SKU002,CUS08,CH05,VN,South,2000,36000,72000000.0,5040000.0,432000.0,0,0,66528000.0,25920000.0,1.441664,37367932.59,1497731.66,4867627.89,798336.0,21996371.86,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001371,ORD00001371,2024-11-01,2024-11-01,SKU003,CUS09,CH05,VN,Central,2000,32000,64000000.0,4480000.0,384000.0,0,0,59136000.0,24320000.0,1.441664,35061270.08,1331317.03,4326780.34,709632.0,17707000.55,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001372,ORD00001372,2024-11-01,2024-11-01,SKU004,CUS10,CH05,VN,North,3000,28000,84000000.0,5880000.0,504000.0,0,0,77616000.0,36960000.0,1.441664,53283903.87,1747353.6,5678899.2,931392.0,15974451.33,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001373,ORD00001373,2024-11-01,2024-11-01,SKU005,CUS01,CH05,VN,North,3000,27000,81000000.0,5670000.0,486000.0,0,0,74844000.0,37260000.0,1.441664,53716403.09,1684948.11,5476081.37,898128.0,13068439.43,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001374,ORD00001374,2024-11-01,2024-11-01,SKU006,CUS02,CH05,VN,South,2000,30000,60000000.0,4200000.0,360000.0,0,0,55440000.0,25200000.0,1.441664,36329934.46,1248109.71,4056356.57,665280.0,13140319.26,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001375,ORD00001375,2024-11-01,2024-11-01,SKU007,CUS03,CH05,VN,Central,3000,23000,69000000.0,4830000.0,414000.0,0,0,63756000.0,37950000.0,1.441664,54711151.3,1435326.17,4664810.06,765072.0,2179640.47,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001376,ORD00001376,2024-11-01,2024-11-01,SKU008,CUS04,CH05,VN,North,3000,25000,75000000.0,5250000.0,450000.0,0,0,69300000.0,39000000.0,1.441664,56224898.57,1560137.14,5070445.71,831600.0,5612918.58,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001377,ORD00001377,2024-11-01,2024-11-01,SKU009,CUS05,CH05,VN,South,3000,21000,63000000.0,4410000.0,378000.0,0,0,58212000.0,36540000.0,1.441664,52678404.97,1310515.2,4259174.4,698544.0,-734638.57,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001378,ORD00001378,2024-11-01,2024-11-01,SKU010,CUS06,CH05,VN,Central,3000,24000,72000000.0,5040000.0,432000.0,0,0,66528000.0,36000000.0,1.441664,51899906.37,1497731.66,4867627.89,798336.0,7464398.08,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001379,ORD00001379,2024-11-01,2024-11-01,SKU011,CUS07,CH05,VN,North,1000,35000,35000000.0,2450000.0,210000.0,0,0,32340000.0,10500000.0,1.441664,15137472.69,728064.0,2366208.0,388080.0,13720175.31,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
VN000001380,ORD00001380,2024-11-01,2024-11-01,SKU012,CUS08,CH05,VN,South,2000,29000,58000000.0,4060000.0,348000.0,0,0,53592000.0,22620000.0,1.441664,32610441.16,1206506.06,3921144.69,643104.0,15210804.09,NET_REVENUE_SHARE,row_net_revenue / month_channel_net_revenue,COMMERCIAL_COSTS,DERIVED,false,false
